x,y
-341.209014893,177.225997925
-341.197998047,177.169006348
-341.12701416,177.192993164
-341.121002197,177.134994507
-341.111999512,177.07800293
-341.104003906,177.020996094
-341.095001221,176.966995239
-341.089996338,176.908996582
-341.083007812,176.852005005
-341.070007324,176.796005249
-341.059997559,176.740997314
-341.054992676,176.686004639
-340.975006104,176.725997925
-340.964996338,176.669998169
-340.958007812,176.613998413
-340.946990967,176.561004639
-340.936004639,176.507003784
-340.925994873,176.455993652
-340.914001465,176.402999878
-340.903015137,176.348999023
-340.890991211,176.296005249
-340.877990723,176.25
-340.794006348,176.289001465
-340.783996582,176.235992432
-340.774993896,176.182006836
-340.759002686,176.128997803
-340.743988037,176.07699585
-340.727996826,176.029006958
-340.705993652,175.979995728
-340.691009521,175.925003052
-340.670013428,175.869003296
-340.649993896,175.815994263
-340.571990967,175.832992554
-340.549987793,175.777999878
-340.524993896,175.720993042
-340.503997803,175.664001465
-340.479003906,175.60899353
-340.45300293,175.552001953
-340.428985596,175.490005493
-340.398986816,175.434997559
-340.365997314,175.382995605
-340.342987061,175.313995361
-340.269012451,175.311004639
-340.239990234,175.259002686
-340.205993652,175.205993652
-340.175994873,175.151000977
-340.140991211,175.093994141
-340.108001709,175.037994385
-340.074005127,174.985992432
-340.044006348,174.934005737
-340.010986328,174.878997803
-339.976989746,174.826004028
-339.885009766,174.845993042
-339.851013184,174.794006348
-339.819000244,174.738998413
-339.792999268,174.682006836
-339.756988525,174.630004883
-339.718994141,174.585006714
-339.687988281,174.533996582
-339.654998779,174.490997314
-339.614990234,174.445999146
-339.571014404,174.414993286
-339.505004883,174.423995972
-339.467987061,174.39100647
-339.436004639,174.356002808
-339.401000977,174.32699585
-339.369995117,174.300003052
-339.339996338,174.274002075
-339.312011719,174.25
-339.287994385,174.218994141
-339.270996094,174.184997559
-339.24798584,174.156005859
-339.197998047,174.160003662
-339.179992676,174.125
-339.151000977,174.106002808
-339.125,174.087997437
-339.101013184,174.065002441
-339.07598877,174.044998169
-339.04699707,174.022994995
-339.015991211,173.996994019
-338.983001709,173.972000122
-338.958007812,173.936004639
-338.910003662,173.919998169
-338.884002686,173.884994507
-338.852996826,173.852005005
-338.821014404,173.817001343
-338.787994385,173.779006958
-338.753997803,173.742004395
-338.716003418,173.705993652
-338.683990479,173.664993286
-338.649993896,173.62399292
-338.614990234,173.585006714
-338.515014648,173.630004883
-338.480987549,173.589004517
-338.445007324,173.54699707
-338.410003662,173.509994507
-338.37399292,173.473007202
-338.337005615,173.442001343
-338.295013428,173.417007446
-338.257995605,173.39100647
-338.221984863,173.365005493
-338.183990479,173.343002319
-338.121002197,173.354003906
-338.091003418,173.337997437
-338.059997559,173.322006226
-338.036010742,173.305999756
-338.015991211,173.292007446
-337.996002197,173.281997681
-337.976989746,173.268997192
-337.959014893,173.259994507
-337.938995361,173.25
-337.917999268,173.240005493
-337.898010254,173.225997925
-337.87600708,173.205993652
-337.848999023,173.190002441
-337.812988281,173.17199707
-337.778991699,173.151992798
-337.739013672,173.134002686
-337.697998047,173.110992432
-337.653991699,173.082992554
-337.605010986,173.054992676
-337.553985596,173.029998779
-337.493011475,173
-337.430999756,172.972000122
-337.372009277,172.936004639
-337.312988281,172.897003174
-337.244995117,172.863006592
-337.175994873,172.828994751
-337.109008789,172.789993286
-337.042999268,172.75
-336.976989746,172.705993652
-336.907012939,172.667007446
-336.833007812,172.626998901
-336.760009766,172.585006714
-336.687011719,172.542999268
-336.611999512,172.503997803
-336.540985107,172.458999634
-336.467010498,172.421005249
-336.397003174,172.380996704
-336.325012207,172.348999023
-336.264007568,172.307998657
-336.20098877,172.276992798
-336.144989014,172.246994019
-336.089996338,172.220993042
-336.039001465,172.190002441
-335.994995117,172.164993286
-335.949005127,172.13999939
-335.903991699,172.12399292
-335.871002197,172.100006104
-335.841003418,172.07800293
-335.804992676,172.065002441
-335.764007568,172.054000854
-335.729003906,172.037994385
-335.699005127,172.018005371
-335.662994385,172.003005981
-335.62600708,171.990997314
-335.588989258,171.975997925
-335.552001953,171.962997437
-335.518005371,171.942001343
-335.481994629,171.923995972
-335.447998047,171.901992798
-335.410003662,171.880996704
-335.364990234,171.869995117
-335.32699585,171.852996826
-335.290985107,171.837005615
-335.252990723,171.820999146
-335.218994141,171.800994873
-335.186004639,171.783004761
-335.156005859,171.772003174
-335.121002197,171.76499939
-335.092010498,171.753997803
