-80.0, 2.2, 0.294930057709
137.0, 0.0, 0.36930334151
137.0, 0.2, 0.829738610685
137.0, 0.4, 0.943925318822
137.0, 0.6, 1.06616325167
137.0, 0.8, 1.0793373242
137.0, 1.0, 1.07133758333
137.0, 1.2, 0.992759057678
137.0, 1.4, 0.784064165547
137.0, 1.6, 0.532769357382
-82.0, 0.0, 0.302118036785
-82.0, 0.2, -0.399919659829
-82.0, 0.4, -0.474428109015
-82.0, 0.6, -0.576051097668
-82.0, 0.8, -0.645146832662
-82.0, 1.0, -0.701812350494
-82.0, 1.2, -0.725931760666
-82.0, 1.4, -0.714639933352
-82.0, 1.6, -0.664677744466
-82.0, 1.8, 0.201249753629
-82.0, 2.0, 0.201249753629
139.0, 0.0, 0.348879834484
139.0, 0.2, 0.867880522015
139.0, 0.4, 1.04067628243
139.0, 0.6, 1.12697007052
139.0, 0.8, 1.22599645008
139.0, 1.0, 1.24353744194
139.0, 1.2, 1.19683533471
139.0, 1.4, 1.11440735801
139.0, 1.6, 0.902617215918
139.0, 1.8, 0.709954471156
-84.0, 0.0, 0.315310339009
-84.0, 0.2, -0.406339999947
-84.0, 0.4, -0.468606912836
-84.0, 0.6, -0.56061684555
-84.0, 0.8, -0.668330047587
-84.0, 1.0, -0.717189973761
-84.0, 1.2, -0.719947539642
-84.0, 1.4, -0.704029156035
-84.0, 1.6, -0.65844334427
-84.0, 1.8, -0.591922225414
-84.0, 2.0, 0.350644398284
-84.0, 2.2, 0.350644398284
140.0, 0.0, 0.331059243005
140.0, 0.2, 0.852734420218
140.0, 0.4, 0.95151659075
140.0, 0.6, 1.03215467969
140.0, 0.8, 1.10757253831
140.0, 1.0, 1.11025210775
140.0, 1.2, 1.0354511771
140.0, 1.4, 0.86619335055
140.0, 1.6, 0.721142713214
140.0, 1.8, 0.680590461833
-85.0, 0.0, 0.105234899468
-85.0, 0.2, -0.448846233637
-85.0, 0.4, -0.529575314275
-85.0, 0.6, -0.63429614627
-85.0, 0.8, -0.694620365029
-85.0, 1.0, -0.716296506723
-85.0, 1.2, -0.715287133428
-85.0, 1.4, -0.673473361485
-85.0, 1.6, -0.643535494248
-85.0, 1.8, 0.326899440814
-85.0, 2.0, 0.326899440814
-85.0, 2.2, 0.326899440814
