x,y,s,kappa,dkappa,theta
-302.44134326,195.491933654,105.748685016,0.1195711414,-0.0072373634,1.8490309493
-302.44683235,195.511064016,105.768587303,0.1194255355,-0.0073944939,1.8514092447
-302.452366894,195.530181278,105.788489591,0.1192768155,-0.0075503051,1.8537846113
-302.457946805,195.549285347,105.808391878,0.1191250078,-0.0077047727,1.8561569872
-302.463571994,195.568376133,105.828294166,0.1189701394,-0.0078578723,1.8585263113
-302.469242368,195.587453547,105.848196453,0.1188122377,-0.0080095797,1.8608925229
-302.474957839,195.606517499,105.868098741,0.1186513308,-0.0081598705,1.863255562
-302.480718311,195.625567901,105.888001028,0.1184874471,-0.0083087204,1.865615369
-302.486523691,195.644604666,105.907903316,0.1183206155,-0.0084561051,1.8679718849
-302.492373884,195.663627707,105.927805603,0.1181508653,-0.0086020002,1.8703250514
-302.498268793,195.68263694,105.947707891,0.1179782266,-0.0087463815,1.8726748107
-302.504208319,195.701632279,105.967610178,0.1178027295,-0.0088892246,1.8750211056
-302.510192365,195.72061364,105.987512466,0.1176244051,-0.0090305053,1.8773638796
-302.516220829,195.73958094,106.007414753,0.1174432846,-0.0091701991,1.8797030765
-302.522293611,195.758534098,106.027317041,0.1172593999,-0.0093082818,1.8820386412
-302.528410608,195.777473032,106.047219328,0.1170727833,-0.0094447291,1.884370519
-302.534571715,195.796397662,106.067121616,0.1168834675,-0.0095795166,1.8866986557
-302.54077683,195.815307908,106.087023903,0.1166914859,-0.00971262,1.8890229981
-302.547025845,195.834203693,106.106926191,0.1164968721,-0.009844015,1.8913434933
-302.553318655,195.853084938,106.126828479,0.1162996605,-0.0099736774,1.8936600893
-302.55965515,195.871951567,106.146730766,0.1160998858,-0.0101015827,1.8959727348
-302.566035223,195.890803505,106.166633054,0.1158975832,-0.0102277066,1.8982813792
-302.572458763,195.909640676,106.186535341,0.1156927883,-0.0103520249,1.9005859723
-302.578925659,195.928463006,106.206437629,0.1154855373,-0.0104745132,1.9028864651
-302.5854358,195.947270423,106.226339916,0.115275867,-0.0105951472,1.905182809
-302.591989073,195.966062855,106.246242204,0.1150638145,-0.0107139026,1.9074749562
-302.598585363,195.98484023,106.266144491,0.1148494173,-0.010830755,1.9097628597
-302.605214214,196.003573312,106.286015826,0.1146312349,-0.0111285086,1.912042913
-302.611885703,196.022291245,106.305887161,0.1144071506,-0.0114247629,1.914318572
-302.618599729,196.040993963,106.325758496,0.1141771943,-0.0117195111,1.9165897197
-302.625356171,196.059681399,106.345629831,0.113941396,-0.0120127462,1.9188562398
-302.632154907,196.07835349,106.365501166,0.1136997857,-0.0123044611,1.9211180165
-302.638995813,196.097010173,106.385372501,0.1134523939,-0.012594649,1.9233749346
-302.645878761,196.115651385,106.405243836,0.1131992509,-0.0128833028,1.9256268795
-302.652803624,196.134277068,106.425115172,0.1129403873,-0.0131704156,1.9278737372
-302.659770271,196.152887163,106.444986507,0.1126758337,-0.0134559804,1.9301153944
-302.666778568,196.171481613,106.464857842,0.112405621,-0.0137399902,1.9323517382
-302.673828381,196.190060362,106.484729177,0.1121297801,-0.0140224379,1.9345826566
-302.680919572,196.208623358,106.504600512,0.1118483423,-0.0143033168,1.936808038
-302.688052004,196.227170546,106.524471847,0.1115613386,-0.0145826197,1.9390277715
-302.695225535,196.245701878,106.544343182,0.1112688005,-0.0148603397,1.9412417468
-302.702440022,196.264217303,106.564214517,0.1109707595,-0.0151364698,1.9434498543
-302.70969532,196.282716775,106.584085852,0.1106672474,-0.0154110031,1.9456519849
-302.716991283,196.301200246,106.603957187,0.1103582958,-0.0156839325,1.9478480302
-302.724327762,196.319667674,106.623828522,0.1100439367,-0.015955251,1.9500378824
-302.731704606,196.338119015,106.643699857,0.1097242022,-0.0162249518,1.9522214344
-302.739121663,196.356554227,106.663571192,0.1093991245,-0.0164930278,1.9543985798
-302.746578778,196.374973273,106.683442527,0.109068736,-0.0167594721,1.9565692126
-302.754075797,196.393376112,106.703313862,0.1087330692,-0.0170242776,1.9587332276
-302.76161256,196.411762711,106.723185197,0.1083921567,-0.0172874374,1.9608905203
-302.769188908,196.430133033,106.743056532,0.1080460312,-0.0175489445,1.9630409868
-302.77680468,196.448487047,106.762927867,0.1076947258,-0.017808792,1.9651845238
-302.784459713,196.466824721,106.782799202,0.1073382733,-0.0180669728,1.9673210287
-302.792153842,196.485146025,106.802670538,0.1069767071,-0.0183234799,1.9694503995
-302.7998869,196.503450932,106.822541873,0.1066100604,-0.0185783065,1.971572535
-302.807658719,196.521739416,106.842413208,0.1062383668,-0.0188314455,1.9736873345
-302.81546913,196.540011452,106.862284543,0.1058616597,-0.0190828899,1.9757946981
-302.82331796,196.558267018,106.882155878,0.1054799731,-0.0193326328,1.9778945266
-302.831205037,196.576506092,106.902027213,0.1050933406,-0.0195806672,1.9799867212
-302.839130186,196.594728656,106.921898548,0.1047017964,-0.0198269861,1.982071184
-302.847093231,196.612934691,106.941769883,0.1043053747,-0.0200715825,1.9841478178
-302.855093994,196.631124183,106.961641218,0.1039041096,-0.0203144495,1.986216526
-302.863132296,196.649297116,106.981512553,0.1034980357,-0.02055558,1.9882772127
-302.871207957,196.66745348,107.001383888,0.1030871875,-0.0207949671,1.9903297827
-302.879320793,196.685593262,107.021255223,0.1026715998,-0.0210326039,1.9923741414
-302.887470621,196.703716455,107.041126558,0.1022513073,-0.0212684833,1.994410195
-302.895657256,196.721823051,107.060997893,0.1018263451,-0.0215025983,1.9964378504
-302.903880511,196.739913046,107.080869228,0.1013967484,-0.021734942,1.9984570152
-302.912140199,196.757986434,107.100740563,0.1009625523,-0.0219655075,2.0004675975
-302.920436131,196.776043215,107.120611898,0.1005237923,-0.0221942876,2.0024695064
-302.928768114,196.794083389,107.140483233,0.1000805039,-0.0224212755,2.0044626514
-302.937135959,196.812106958,107.160354569,0.0996327228,-0.0226464642,2.006446943
-302.94553947,196.830113924,107.180225904,0.0991804849,-0.0228698467,2.0084222923
-302.953978454,196.848104293,107.200097239,0.0987238261,-0.023091416,2.0103886111
-302.962452714,196.866078072,107.219968574,0.0982627824,-0.0233111651,2.0123458117
-302.970962054,196.88403527,107.239839909,0.0977973902,-0.023529087,2.0142938076
-302.979506276,196.901975898,107.259711244,0.0973276858,-0.0237451749,2.0162325126
-302.988085178,196.919899967,107.279582579,0.0968537058,-0.0239594216,2.0181618414
-302.996698562,196.937807492,107.299453914,0.0963754867,-0.0241718203,2.0200817094
-303.005346225,196.955698489,107.319325249,0.0958930654,-0.0243823639,2.0219920327
-303.014027963,196.973572975,107.339196584,0.0954064788,-0.0245910455,2.0238927283
-303.022743574,196.99143097,107.359067919,0.094915764,-0.0247978581,2.0257837136
-303.03149285,197.009272494,107.378939254,0.0944209581,-0.0250027947,2.0276649071
-303.040275587,197.027097571,107.398810589,0.0939220986,-0.0252058483,2.0295362277
-303.049091576,197.044906226,107.418681924,0.0934192229,-0.0254070119,2.0313975954
-303.057940609,197.062698484,107.438553259,0.0929123687,-0.0256062787,2.0332489307
-303.066822477,197.080474374,107.458424594,0.0924015736,-0.0258036415,2.0350901549
-303.075736969,197.098233926,107.478295929,0.0918868757,-0.0259990935,2.0369211901
-303.084683873,197.115977172,107.498167264,0.091368313,-0.0261926276,2.0387419591
-303.093662977,197.133704144,107.518038599,0.0908459235,-0.0263842368,2.0405523855
-303.102674068,197.151414878,107.537909935,0.0903197457,-0.0265739143,2.0423523936
-303.11171693,197.16910941,107.55778127,0.0897898181,-0.0267616529,2.0441419085
-303.12079135,197.18678778,107.577652605,0.0892561791,-0.0269474458,2.0459208561
-303.12989711,197.204450028,107.59752394,0.0887188675,-0.0271312859,2.0476891631
-303.139033994,197.222096194,107.617395275,0.0881779223,-0.0273131663,2.0494467568
-303.148201784,197.239726325,107.63726661,0.0876333824,-0.02749308,2.0511935654
-303.15740026,197.257340463,107.657137945,0.087085287,-0.0276710201,2.0529295178
-303.166629204,197.274938658,107.67700928,0.0865336753,-0.0278469794,2.0546545439
-303.175888396,197.292520957,107.696880615,0.0859785868,-0.0280209511,2.0563685741
-303.185177612,197.310087411,107.71675195,0.0854200611,-0.0281929282,2.0580715397
-303.194496633,197.327638072,107.736623285,0.0848581378,-0.0283629037,2.0597633729
-303.203845236,197.345172995,107.75649462,0.0842928569,-0.0285308706,2.0614440065
-303.213223196,197.362692233,107.776365955,0.0837242582,-0.028696822,2.0631133741
-303.22263029,197.380195846,107.79623729,0.0831523819,-0.0288607509,2.0647714103
-303.232066294,197.397683891,107.816108625,0.0825772684,-0.0290226502,2.0664180504
-303.241530981,197.415156428,107.83597996,0.0819989578,-0.029182513,2.0680532303
-303.251024125,197.43261352,107.855851295,0.0814174909,-0.0293403324,2.069676887
-303.260545501,197.450055231,107.87572263,0.0808329083,-0.0294961013,2.0712889581
-303.27009488,197.467481626,107.895593966,0.0802452507,-0.0296498129,2.0728893822
-303.279672034,197.484892771,107.915465301,0.0796545592,-0.02980146,2.0744780986
-303.289276736,197.502288736,107.935336636,0.0790608748,-0.0299510357,2.0760550473
-303.298908756,197.51966959,107.955207971,0.0784642388,-0.0300985331,2.0776201693
-303.308567863,197.537035404,107.975079306,0.0778646926,-0.0302439451,2.0791734064
-303.318253829,197.554386253,107.994950641,0.0772622776,-0.0303872649,2.0807147011
-303.327966422,197.57172221,108.014821976,0.0766570354,-0.0305284853,2.0822439968
-303.337705412,197.589043352,108.034693311,0.076049008,-0.0306675995,2.0837612379
-303.347470565,197.606349757,108.054564646,0.0754382371,-0.0308046004,2.0852663693
-303.357261651,197.623641504,108.074435981,0.074824765,-0.0309394811,2.086759337
-303.367078437,197.640918674,108.094307316,0.0742086336,-0.0310722346,2.0882400876
-303.376920689,197.65818135,108.114178651,0.0735898855,-0.031202854,2.0897085689
-303.386788175,197.675429614,108.134049986,0.0729685631,-0.0313313321,2.0911647291
-303.396680659,197.692663552,108.153921321,0.072344709,-0.0314576622,2.0926085177
-303.406597909,197.709883252,108.173792656,0.0717183659,-0.0315818371,2.0940398846
-303.416539689,197.7270888,108.193663991,0.0710895767,-0.0317038499,2.0954587808
-303.426505764,197.744280288,108.213535326,0.0704583846,-0.0318236936,2.0968651582
-303.4364959,197.761457805,108.233406661,0.0698248326,-0.0319413613,2.0982589695
-303.446509859,197.778621444,108.253277996,0.0691889641,-0.032056846,2.0996401682
-303.456547407,197.795771299,108.273149332,0.0685508225,-0.0321701407,2.1010087086
-303.466608308,197.812907465,108.293020667,0.0679104513,-0.0322812383,2.1023645461
-303.476692323,197.830030038,108.312892002,0.0672678944,-0.0323901321,2.1037076368
-303.486799218,197.847139117,108.332763337,0.0666231956,-0.0324968148,2.1050379377
-303.496928754,197.864234801,108.352634672,0.0659763989,-0.0326012797,2.1063554066
-303.507080694,197.88131719,108.372506007,0.0653275485,-0.0327035197,2.1076600023
-303.517254801,197.898386385,108.392377342,0.0646766885,-0.0328035278,2.1089516845
-303.527450838,197.915442491,108.412248677,0.0640238635,-0.032901297,2.1102304136
-303.537668565,197.932485611,108.432120012,0.063369118,-0.0329968204,2.1114961511
-303.547907746,197.949515852,108.451991347,0.0627124967,-0.033090091,2.1127488591
-303.558168141,197.966533319,108.471862682,0.0620540444,-0.0331811018,2.113988501
-303.568449513,197.983538121,108.491734017,0.0613938061,-0.0332698459,2.1152150407
-303.578751622,198.000530368,108.511605352,0.060731827,-0.0333563162,2.1164284433
-303.589074231,198.01751017,108.531476687,0.0600681522,-0.0334405057,2.1176286745
-303.5994171,198.034477638,108.551348022,0.0594028271,-0.0335224076,2.1188157011
-303.60977999,198.051432885,108.571219357,0.0587358974,-0.0336020148,2.1199894908
-303.620162662,198.068376026,108.591090692,0.0580674086,-0.0336793204,2.1211500122
-303.630564878,198.085307176,108.610962027,0.0573974066,-0.0337543173,2.1222972346
-303.640986398,198.10222645,108.630833363,0.0567259372,-0.0338269986,2.1234311286
-303.651426984,198.119133966,108.650704698,0.0560530467,-0.0338973573,2.1245516654
-303.661886395,198.136029842,108.670576033,0.0553787812,-0.0339653864,2.1256588173
-303.672364393,198.152914198,108.690447368,0.054703187,-0.034031079,2.1267525573
-303.682860738,198.169787154,108.710318703,0.0540263107,-0.0340944281,2.1278328595
-303.693375192,198.186648832,108.730190038,0.053348199,-0.0341554267,2.1288996989
-303.703907515,198.203499354,108.750061373,0.0526688985,-0.0342140678,2.1299530515
-303.714457468,198.220338844,108.769932708,0.0519884562,-0.0342703444,2.130992894
-303.725024811,198.237167426,108.789804043,0.0513069192,-0.0343242496,2.1320192043
-303.735609307,198.253985225,108.809675378,0.0506243347,-0.0343757764,2.133031961
-303.746210715,198.270792368,108.829546713,0.0499407499,-0.0344249178,2.1340311439
-303.756828798,198.287588983,108.849418048,0.0492562124,-0.0344716668,2.1350167335
-303.767463316,198.304375196,108.869289383,0.0485707697,-0.0345160164,2.1359887113
-303.77811403,198.321151137,108.889160718,0.0478844696,-0.0345579598,2.1369470599
-303.788780702,198.337916937,108.909032053,0.0471973601,-0.0345974898,2.1378917626
-303.799463094,198.354672725,108.928903388,0.0465094891,-0.0346345995,2.138822804
-303.810160966,198.371418633,108.948774723,0.0458209047,-0.034669282,2.1397401692
-303.820874082,198.388154794,108.968646058,0.0451316553,-0.0347015303,2.1406438446
-303.831602203,198.40488134,108.988517393,0.0444417894,-0.0347313373,2.1415338176
-303.842345092,198.421598406,109.008388729,0.0437513555,-0.0347586961,2.1424100763
-303.85310251,198.438306125,109.028260064,0.0430604023,-0.0347835998,2.1432726098
-303.86387422,198.455004634,109.048131399,0.0423689787,-0.0348060413,2.1441214085
-303.874659986,198.471694068,109.068002734,0.0416771336,-0.0348260137,2.1449564634
-303.885459569,198.488374563,109.087874069,0.0409849163,-0.0348435099,2.1457777666
-303.896272735,198.505046258,109.107745404,0.0402923759,-0.0348585231,2.1465853113
-303.907099245,198.521709289,109.127616739,0.039599562,-0.0348710462,2.1473790914
-303.917938863,198.538363796,109.147488074,0.038906524,-0.0348810723,2.1481591021
-303.928791355,198.555009917,109.167359409,0.0382133116,-0.0348885943,2.1489253394
-303.939656484,198.571647793,109.187230744,0.0375199747,-0.0348936054,2.1496778003
-303.950534014,198.588277564,109.207102079,0.0368265633,-0.0348960984,2.1504164829
-303.961423711,198.60489937,109.226973414,0.0361331273,-0.0348960666,2.1511413861
-303.97232534,198.621513353,109.246844749,0.0354397172,-0.0348935027,2.15185251
-303.983238666,198.638119655,109.266716084,0.0347463832,-0.0348884,2.1525498556
-303.994163456,198.654718417,109.286587419,0.0340531759,-0.0348807514,2.1532334249
-304.005099475,198.671309783,109.306458754,0.0333601459,-0.0348705499,2.1539032209
-304.016046491,198.687893896,109.326330089,0.0326673441,-0.0348577886,2.1545592477
-304.027004269,198.704470899,109.346201424,0.0319748213,-0.0348424604,2.1552015102
-304.037972579,198.721040936,109.366072759,0.0312826287,-0.0348245584,2.1558300146
-304.048951186,198.737604152,109.385944095,0.0305908175,-0.0348040757,2.156444768
-304.05993986,198.754160691,109.40581543,0.0298994389,-0.0347810052,2.1570457783
-304.070938369,198.770710698,109.425686765,0.0292085446,-0.0347553399,2.1576330547
-304.081946482,198.787254319,109.4455581,0.0285181862,-0.034727073,2.1582066074
-304.092963968,198.8037917,109.465429435,0.0278284153,-0.0346961973,2.1587664475
-304.103990598,198.820322985,109.48530077,0.027139284,-0.034662706,2.1593125871
-304.115026142,198.836848321,109.505172105,0.0264508442,-0.0346265921,2.1598450396
-304.126070369,198.853367854,109.52504344,0.0257631482,-0.0345878485,2.1603638192
-304.137123053,198.869881731,109.544914775,0.0250762482,-0.0345464683,2.1608689412
-304.148183964,198.886390098,109.56478611,0.0243901968,-0.0345024445,2.1613604219
-304.159252875,198.902893103,109.584657445,0.0237050465,-0.0344557701,2.1618382787
-304.170329558,198.919390892,109.60452878,0.0230208501,-0.0344064382,2.1623025301
-304.181413787,198.935883612,109.624400115,0.0223376604,-0.0343544418,2.1627531954
-304.192505336,198.95237141,109.64427145,0.0216555305,-0.0342997739,2.1631902954
-304.203603979,198.968854434,109.664142785,0.0209745135,-0.0342424275,2.1636138514
-304.214709491,198.98533283,109.68401412,0.0202946628,-0.0341823957,2.1640238863
-304.225821648,199.001806747,109.703885455,0.0196160317,-0.0341196715,2.1644204236
-304.236940225,199.018276331,109.72375679,0.0189386738,-0.0340542478,2.1648034882
-304.248065,199.034741729,109.743628126,0.0182626429,-0.0339861177,2.1651731058
-304.25919575,199.051203089,109.763499461,0.0175879927,-0.0339152743,2.1655293035
-304.270332251,199.067660558,109.783370796,0.0169147774,-0.0338417105,2.1658721091
-304.281474284,199.084114282,109.803242131,0.0162430509,-0.0337654195,2.1662015518
-304.292621628,199.10056441,109.823113466,0.0155728675,-0.0336863941,2.1665176616
-304.303774061,199.117011087,109.842984801,0.0149042818,-0.0336046274,2.1668204697
-304.314931365,199.13345446,109.862856136,0.0142373481,-0.0335201125,2.1671100085
-304.326093321,199.149894676,109.882727471,0.0135721213,-0.0334328423,2.1673863112
-304.33725971,199.166331881,109.902598806,0.012908656,-0.03334281,2.1676494125
-304.348430315,199.182766221,109.922470141,0.0122470073,-0.0332500084,2.1678993477
-304.359604919,199.199197842,109.942341476,0.0115872303,-0.0331544307,2.1681361536
-304.370783307,199.21562689,109.962212811,0.0109293801,-0.0330560698,2.168359868
-304.381965262,199.232053509,109.982084146,0.0102735123,-0.0329549188,2.1685705295
-304.393150571,199.248477846,110.001955481,0.0096196822,-0.0328509707,2.1687681783
-304.404339019,199.264900044,110.021826816,0.0089679456,-0.0327442185,2.1689528553
-304.415530394,199.281320247,110.041698151,0.0083183581,-0.0326346553,2.1691246026
-304.426724482,199.297738601,110.061569486,0.0076709759,-0.032522274,2.1692834636
-304.437921074,199.314155248,110.081440821,0.0070258548,-0.0324070677,2.1694294827
-304.449119957,199.330570332,110.101312156,0.0063830512,-0.0322890295,2.1695627052
-304.460320922,199.346983995,110.121183492,0.0057426214,-0.0321681522,2.1696831779
-304.47152376,199.363396379,110.141054827,0.0051046218,-0.032044429,2.1697909484
-304.482728264,199.379807627,110.160926162,0.0044691091,-0.0319178529,2.1698860657
-304.493934224,199.39621788,110.180797497,0.0038361401,-0.0317884168,2.1699685796
-304.505141436,199.412627279,110.200668832,0.0032057716,-0.0316561139,2.1700385413
-304.516349693,199.429035964,110.220540167,0.0025780606,-0.0315209371,2.1700960031
-304.52755879,199.445444074,110.240411502,0.0019530644,-0.0313828795,2.1701410183
-304.538768525,199.461851749,110.260282837,0.0013308403,-0.0312419341,2.1701736415
-304.549978693,199.478259128,110.280154172,0.0007114457,-0.0310980938,2.1701939282
-304.561189094,199.494666348,110.300025507,9.4938254E-05,-0.0309513518,2.1702019353
-304.572399526,199.511073547,110.319896842,-0.0005186244,-0.0308017011,2.1701977208
-304.583609788,199.527480862,110.339768177,-0.0011291843,-0.0306491346,2.1701813437
-304.594819683,199.543888428,110.359639512,-0.0017366835,-0.0304936454,2.1701528643
-304.606029011,199.560296381,110.379510847,-0.0023410638,-0.0303352265,2.1701123439
-304.617237576,199.576704855,110.399382182,-0.0029422669,-0.0301738709,2.1700598452
-304.628445182,199.593113984,110.419253517,-0.0035402345,-0.0300095717,2.1699954318
-304.639651633,199.609523902,110.439124852,-0.0041349079,-0.0298423219,2.1699191687
-304.650856737,199.625934741,110.458996187,-0.0047262284,-0.0296721145,2.1698311218
-304.662060299,199.642346631,110.478867523,-0.0053141373,-0.0294989425,2.1697313583
-304.673262128,199.658759705,110.498738858,-0.0058985755,-0.0293227989,2.1696199467
-304.684462033,199.675174091,110.518610193,-0.0064794839,-0.0291436768,2.1694969566
-304.695659824,199.69158992,110.538481528,-0.0070568032,-0.0289615692,2.1693624585
-304.706855314,199.708007318,110.558352863,-0.0076304742,-0.0287764692,2.1692165245
-304.718048315,199.724426413,110.578224198,-0.0082004371,-0.0285883696,2.1690592277
-304.729238639,199.740847332,110.598095533,-0.0087666324,-0.0283972636,2.1688906422
-304.740426103,199.757270201,110.617966868,-0.0093290002,-0.0282031442,2.1687108436
-304.751610523,199.773695143,110.637838203,-0.0098874806,-0.0280060043,2.1685199086
-304.762791715,199.790122282,110.657709538,-0.0104420136,-0.0278058371,2.1683179149
-304.773969499,199.80655174,110.677580873,-0.0109925387,-0.0276026356,2.1681049416
-304.785143694,199.82298364,110.697452208,-0.0115389958,-0.0273963927,2.167881069
-304.79631412,199.839418101,110.717323543,-0.0120813243,-0.0271871014,2.1676463785
-304.807480601,199.855855244,110.737194878,-0.0126194636,-0.0269747549,2.1674009527
-304.81864296,199.872295186,110.757066213,-0.0131533529,-0.0267593461,2.1671448754
-304.829801022,199.888738045,110.776937548,-0.0136829311,-0.0265408681,2.1668782319
-304.840954613,199.905183937,110.796808883,-0.0142081374,-0.0263193138,2.1666011082
-304.85210356,199.921632978,110.816680218,-0.0147289105,-0.0260946764,2.1663135919
-304.863247692,199.938085281,110.836551553,-0.0152451891,-0.0258669487,2.1660157717
-304.87438684,199.954540959,110.856422889,-0.0157569116,-0.0256361239,2.1657077376
-304.885520835,199.971000123,110.876294224,-0.0162640165,-0.0254021949,2.1653895806
-304.89664951,199.987462886,110.896165559,-0.0167664421,-0.0251651549,2.1650613931
-304.9077727,200.003929355,110.916036894,-0.0172641263,-0.0249249967,2.1647232688
-304.91889024,200.020399639,110.935908229,-0.0177570073,-0.0246817134,2.1643753025
-304.930001968,200.036873845,110.955779564,-0.0182450228,-0.0244352981,2.1640175901
-304.941107722,200.053352078,110.975650899,-0.0187281105,-0.0241857438,2.1636502292
-304.952207344,200.069834443,110.995522234,-0.019206208,-0.0239330435,2.1632733181
-304.963300674,200.086321042,111.015393569,-0.0196792527,-0.0236771902,2.1628869567
-304.974387557,200.102811979,111.035264904,-0.0201471818,-0.0234181769,2.1624912459
-304.985467836,200.119307353,111.055136239,-0.0206099326,-0.0231559966,2.1620862882
-304.99654136,200.135807263,111.075007574,-0.0210674419,-0.0228906425,2.1616721869
-305.007607974,200.152311807,111.094878909,-0.0215196467,-0.0226221074,2.1612490469
-305.018667531,200.168821083,111.114750244,-0.0219664838,-0.0223503845,2.1608169742
-305.02971988,200.185335184,111.134621579,-0.0224078895,-0.0220754667,2.1603760762
-305.040764874,200.201854204,111.154492914,-0.0228438005,-0.0217973471,2.1599264613
-305.051802369,200.218378237,111.174364249,-0.0232741531,-0.0215160187,2.1594682393
-305.062832221,200.234907372,111.194235584,-0.0236988833,-0.0212314744,2.1590015215
-305.073854288,200.2514417,111.21410692,-0.0241179272,-0.0209437075,2.1585264201
-305.08486843,200.267981308,111.233978255,-0.0245312207,-0.0206527107,2.1580430488
-305.095874507,200.284526283,111.25384959,-0.0249386996,-0.0203584773,2.1575515224
-305.106872385,200.30107671,111.273720925,-0.0253402995,-0.0200610001,2.1570519572
-305.117861927,200.317632673,111.29359226,-0.0257359558,-0.0197602722,2.1565444706
-305.128843002,200.334194254,111.313463595,-0.0261256039,-0.0194562867,2.1560291814
-305.139815477,200.350761533,111.33333493,-0.026509179,-0.0191490366,2.1555062096
-305.150778687,200.367333833,111.353205339,-0.0268895011,-0.0191309143,2.1549756822
-305.161733066,200.383911973,111.373075749,-0.0272694452,-0.0191109821,2.1544376013
-305.172678462,200.400496046,111.392946158,-0.0276489753,-0.0190892572,2.1538919748
-305.183614744,200.417086131,111.412816568,-0.0280280561,-0.0190657563,2.1533388113
-305.194541785,200.433682303,111.432686978,-0.0284066525,-0.0190404965,2.1527781201
-305.205459457,200.45028464,111.452557387,-0.0287847295,-0.0190134948,2.1522099111
-305.216367631,200.46689322,111.472427797,-0.0291622529,-0.018984768,2.1516341951
-305.227266179,200.483508117,111.492298206,-0.0295391884,-0.0189543331,2.1510509832
-305.238154972,200.500129409,111.512168616,-0.0299155024,-0.0189222071,2.1504602876
-305.249033884,200.51675717,111.532039025,-0.0302911614,-0.0188884069,2.149862121
-305.259902786,200.533391476,111.551909435,-0.0306661322,-0.0188529495,2.1492564966
-305.270761549,200.550032402,111.571779844,-0.0310403822,-0.0188158518,2.1486434286
-305.281610047,200.566680022,111.591650254,-0.0314138788,-0.0187771309,2.1480229314
-305.292448151,200.583334411,111.611520663,-0.0317865901,-0.0187368035,2.1473950205
-305.303275734,200.599995642,111.631391073,-0.0321584842,-0.0186948868,2.1467597117
-305.314092667,200.616663788,111.651261482,-0.0325295298,-0.0186513975,2.1461170216
-305.324898825,200.633338923,111.671131892,-0.0328996957,-0.0186063528,2.1454669674
-305.33569408,200.650021118,111.691002301,-0.0332689513,-0.0185597695,2.1448095668
-305.346478304,200.666710446,111.710872711,-0.0336372661,-0.0185116647,2.1441448382
-305.357251371,200.683406979,111.730743121,-0.03400461,-0.0184620551,2.1434728007
-305.368013153,200.700110786,111.75061353,-0.0343709534,-0.0184109579,2.1427934738
-305.378763525,200.71682194,111.77048394,-0.0347362668,-0.01835839,2.1421068777
-305.389502361,200.73354051,111.790354349,-0.0351005212,-0.0183043682,2.1414130331
-305.400229533,200.750266566,111.810224759,-0.0354636879,-0.0182489096,2.1407119614
-305.410944915,200.767000176,111.830095168,-0.0358257384,-0.0181920311,2.1400036845
-305.421648383,200.783741411,111.849965578,-0.0361866448,-0.0181337497,2.1392882248
-305.432339811,200.800490337,111.869835987,-0.0365463793,-0.0180740823,2.1385656054
-305.443019073,200.817247023,111.889706397,-0.0369049146,-0.0180130458,2.1378358497
-305.453686044,200.834011536,111.909576806,-0.0372622236,-0.0179506573,2.137098982
-305.4643406,200.850783942,111.929447216,-0.0376182796,-0.0178869337,2.1363550267
-305.474982615,200.867564307,111.949317625,-0.0379730562,-0.0178218919,2.1356040092
-305.485611966,200.884352698,111.969188035,-0.0383265275,-0.0177555488,2.134845955
-305.496228528,200.901149178,111.989058444,-0.0386786678,-0.0176879215,2.1340808904
-305.506832178,200.917953813,112.008928854,-0.0390294516,-0.0176190269,2.1333088421
-305.517422793,200.934766667,112.028799264,-0.0393788541,-0.0175488819,2.1325298372
-305.528000249,200.951587802,112.048669673,-0.0397268504,-0.0174775035,2.1317439035
-305.538564423,200.968417281,112.068540083,-0.0400734163,-0.0174049087,2.1309510691
-305.549115192,200.985255168,112.088410492,-0.0404185278,-0.0173311143,2.1301513627
-305.559652436,201.002101522,112.108280902,-0.0407621612,-0.0172561374,2.1293448135
-305.570176031,201.018956406,112.128151311,-0.0411042931,-0.0171799949,2.128531451
-305.580685856,201.035819879,112.148021721,-0.0414449006,-0.0171027037,2.1277113053
-305.59118179,201.052692001,112.16789213,-0.0417839611,-0.0170242808,2.1268844069
-305.601663712,201.069572832,112.18776254,-0.0421214521,-0.0169447432,2.1260507869
-305.612131502,201.08646243,112.207632949,-0.0424573518,-0.0168641078,2.1252104765
-305.62258504,201.103360854,112.227503359,-0.0427916384,-0.0167823916,2.1243635076
-305.633024205,201.120268159,112.247373768,-0.0431242907,-0.0166996114,2.1235099125
-305.643448878,201.137184404,112.267244178,-0.0434552877,-0.0166157844,2.1226497239
-305.653858941,201.154109644,112.287114587,-0.0437846088,-0.0165309273,2.1217829749
-305.664254275,201.171043934,112.306984997,-0.0441122336,-0.0164450572,2.120909699
-305.674634761,201.187987329,112.326855407,-0.0444381422,-0.0163581911,2.12002993
-305.685000283,201.204939884,112.346725816,-0.044762315,-0.0162703458,2.1191437023
-305.695350722,201.221901652,112.366596226,-0.0450847327,-0.0161815383,2.1182510505
-305.705685961,201.238872685,112.386466635,-0.0454053763,-0.0160917856,2.1173520098
-305.716005885,201.255853036,112.406337045,-0.0457242273,-0.0160011047,2.1164466156
-305.726310377,201.272842757,112.426207454,-0.0460412673,-0.0159095124,2.1155349036
-305.736599321,201.289841897,112.446077864,-0.0463564784,-0.0158170258,2.11461691
-305.746872603,201.306850507,112.465948273,-0.046669843,-0.0157236618,2.1136926714
-305.757130108,201.323868637,112.485818683,-0.0469813439,-0.0156294373,2.1127622246
