x,y
-337.875,173.382995605
-337.833007812,173.356994629
-337.786010742,173.332000732
-337.742004395,173.317001343
-337.695007324,173.296005249
-337.651000977,173.272003174
-337.609985352,173.246002197
-337.561004639,173.222000122
-337.515991211,173.197998047
-337.466003418,173.180999756
-337.42098999,173.158004761
-337.37600708,173.14100647
-337.334014893,173.11000061
-337.283996582,173.093002319
-337.238006592,173.067993164
-337.188995361,173.050994873
-337.143005371,173.033996582
-337.101013184,173.01600647
-337.062011719,173
-337.023010254,172.98500061
-336.986999512,172.968002319
-336.95300293,172.95300293
-336.920013428,172.936004639
-336.894012451,172.917999268
-336.860992432,172.906997681
-336.82800293,172.897003174
-336.79699707,172.882003784
-336.765991211,172.869003296
-336.734008789,172.850997925
-336.696990967,172.839004517
-336.658996582,172.82699585
-336.621002197,172.81300354
-336.575012207,172.798995972
-336.532989502,172.774002075
-336.490997314,172.759994507
-336.444000244,172.738998413
-336.397003174,172.720993042
-336.351013184,172.70199585
-336.311004639,172.684997559
-336.270996094,172.667999268
-336.230010986,172.654998779
-336.192993164,172.641998291
-336.154998779,172.62600708
-336.118988037,172.61000061
-336.089996338,172.597000122
-336.058013916,172.587997437
-336.029998779,172.574996948
-336.002990723,172.56199646
-335.976013184,172.554000854
-335.950012207,172.544998169
-335.92098999,172.537002563
-335.894012451,172.524002075
-335.868011475,172.505996704
-335.837005615,172.490997314
-335.809997559,172.48399353
-335.779998779,172.475997925
-335.755004883,172.466003418
-335.730987549,172.455993652
-335.708007812,172.444000244
-335.683990479,172.434997559
-335.654998779,172.425003052
-335.62701416,172.416000366
-335.601013184,172.404006958
-335.569000244,172.393005371
-335.540985107,172.382003784
-335.513000488,172.369995117
-335.483001709,172.358001709
-335.450012207,172.348007202
-335.416992188,172.337997437
-335.384002686,172.326004028
-335.351013184,172.31300354
-335.321014404,172.302993774
-335.294006348,172.291000366
-335.265991211,172.283996582
-335.242004395,172.274002075
-335.225006104,172.26499939
-335.205993652,172.255996704
-335.184997559,172.25
-335.162994385,172.242004395
-335.136993408,172.235992432
-335.113006592,172.227996826
-335.084014893,172.216003418
-335.050994873,172.201004028
-335.015014648,172.190994263
-334.977996826,172.179992676
-334.944000244,172.164001465
-334.899993896,172.147994995
-334.854003906,172.130004883
-334.802001953,172.113006592
-334.74798584,172.098007202
-334.691986084,172.080001831
-334.635986328,172.059997559
-334.57598877,172.035003662
-334.511993408,172.014007568
-334.447998047,171.996002197
-334.380004883,171.970993042
-334.312988281,171.938995361
-334.239990234,171.916000366
-334.161010742,171.893997192
-334.085998535,171.865005493
-334.010009766,171.835006714
-333.933013916,171.800003052
-333.848999023,171.772994995
-333.760986328,171.744995117
-333.67300415,171.712005615
-333.588012695,171.675994873
-333.49798584,171.647994995
-333.403991699,171.615997314
-333.312988281,171.57800293
-333.222991943,171.537994385
-333.131011963,171.505004883
-333.040008545,171.466003418
-332.950012207,171.429000854
-332.859985352,171.395004272
-332.772003174,171.363998413
-332.687988281,171.332000732
-332.608001709,171.300994873
-332.528991699,171.268997192
-332.455993652,171.236999512
-332.378997803,171.207000732
-332.307006836,171.180999756
-332.238006592,171.156005859
-332.178009033,171.128997803
-332.109985352,171.106002808
-332.04800415,171.082992554
-331.989013672,171.059005737
-331.934997559,171.039993286
-331.880004883,171.020996094
-331.82699585,171.003005981
-331.781005859,170.98500061
-331.730987549,170.966995239
-331.688995361,170.953994751
-331.649993896,170.938995361
-331.614990234,170.923995972
-331.579986572,170.910995483
-331.54699707,170.897994995
-331.515014648,170.888000488
-331.484985352,170.87600708
-331.459991455,170.865005493
-331.436004639,170.85899353
-331.410003662,170.850997925
-331.385986328,170.841995239
-331.364990234,170.82699585
-331.341003418,170.817993164
-331.316009521,170.81199646
-331.292999268,170.804000854
-331.273010254,170.796005249
-331.25100708,170.791000366
-331.231994629,170.785003662
-331.217987061,170.779006958
-331.20300293,170.774002075
-331.190002441,170.766998291
-331.180999756,170.759002686
-331.169006348,170.755004883
-331.160003662,170.751998901
-331.149993896,170.74899292
-331.141998291,170.744995117
-331.132995605,170.740005493
-331.12399292,170.736999512
-331.115997314,170.73500061
-331.106994629,170.731002808
-331.097991943,170.729995728
-331.087005615,170.725997925
-331.075012207,170.720993042
-331.059997559,170.716995239
-331.040008545,170.710998535
-331.018005371,170.70300293
-330.993011475,170.694000244
-330.966003418,170.682998657
-330.937011719,170.67199707
-330.906005859,170.660995483
-330.871002197,170.649993896
-330.834991455,170.632003784
-330.79699707,170.621994019
-330.760009766,170.61000061
-330.721984863,170.591995239
-330.682006836,170.574996948
-330.640991211,170.557998657
-330.596008301,170.544006348
-330.550994873,170.531005859
-330.503997803,170.51499939
-330.454986572,170.494003296
-330.410003662,170.470001221
-330.363006592,170.453994751
-330.312011719,170.432998657
-330.261993408,170.414001465
-330.208007812,170.401000977
-330.160003662,170.378005981
-330.110992432,170.356994629
-330.055999756,170.337997437
-330.003997803,170.322006226
-329.95401001,170.304992676
-329.903015137,170.281005859
-329.850006104,170.261001587
-329.803009033,170.244995117
-329.755004883,170.231002808
-329.708007812,170.212005615
-329.67098999,170.192993164
-329.628997803,170.182006836
-329.591003418,170.169998169
-329.558013916,170.152999878
-329.524993896,170.141998291
-329.493011475,170.134002686
-329.459991455,170.125
-329.429992676,170.117004395
-329.403015137,170.106002808
-329.380004883,170.093994141
-329.355987549,170.085006714
-329.332000732,170.076004028
-329.307006836,170.065002441
-329.279998779,170.057006836
-329.252990723,170.046005249
-329.222991943,170.035003662
-329.186004639,170.018997192
-329.141998291,170.003005981
-329.097991943,169.988998413
-329.04598999,169.970993042
-328.988006592,169.947998047
-328.930999756,169.92300415
-328.863006592,169.901000977
-328.79598999,169.873001099
-328.727996826,169.843994141
-328.657012939,169.820007324
-328.589996338,169.79800415
-328.526000977,169.777999878
-328.463989258,169.757003784
-328.404998779,169.727005005
-328.348999023,169.705993652
-328.295013428,169.690002441
-328.240997314,169.67199707
-328.195007324,169.647994995
-328.144012451,169.630004883
-328.091003418,169.613006592
-328.041992188,169.593994141
-327.989990234,169.572006226
-327.937011719,169.550994873
-327.878997803,169.529998779
-327.821990967,169.514007568
-327.760986328,169.492996216
-327.70098877,169.470001221
-327.636993408,169.438995361
-327.571014404,169.419998169
-327.502990723,169.39100647
-327.437011719,169.363998413
-327.364990234,169.337997437
-327.29800415,169.313995361
-327.229003906,169.289993286
-327.167999268,169.26600647
-327.109008789,169.23500061
-327.053985596,169.212997437
-326.994995117,169.195007324
-326.940002441,169.175994873
-326.886993408,169.154006958
-326.833007812,169.136001587
-326.783996582,169.111999512
-326.736999512,169.095993042
-326.687988281,169.085006714
-326.644989014,169.067993164
-326.602996826,169.04800415
-326.561004639,169.026992798
-326.518005371,169.011001587
-326.473999023,169
-326.433990479,168.983001709
-326.390991211,168.964004517
-326.346984863,168.945999146
-326.303985596,168.929992676
-326.260986328,168.908004761
-326.216003418,168.893997192
-326.17199707,168.87399292
-326.122009277,168.856994629
-326.071014404,168.841003418
-326.027008057,168.822998047
-325.984985352,168.807998657
-325.942993164,168.792007446
-325.903015137,168.776000977
-325.864990234,168.757995605
-325.82598877,168.744003296
-325.786987305,168.733001709
-325.75,168.718994141
-325.709991455,168.705001831
-325.670013428,168.692001343
-325.631011963,168.675994873
-325.591003418,168.658996582
-325.54699707,168.64100647
-325.502990723,168.625
-325.459014893,168.61000061
-325.414001465,168.589996338
-325.364990234,168.574005127
-325.316009521,168.561004639
-325.260986328,168.544998169
-325.213012695,168.518997192
-325.158996582,168.5
-325.100006104,168.490997314
-325.042999268,168.470993042
-324.985992432,168.451004028
-324.927001953,168.434997559
-324.868011475,168.410003662
-324.812988281,168.384994507
-324.753997803,168.361999512
-324.690002441,168.345993042
-324.631011963,168.319000244
-324.566986084,168.298995972
-324.506988525,168.266998291
-324.446014404,168.248001099
-324.381988525,168.227005005
-324.324005127,168.201004028
-324.264007568,168.180999756
-324.208007812,168.160003662
-324.153015137,168.134002686
-324.096008301,168.119003296
-324.042999268,168.098007202
-323.989990234,168.078994751
-323.940002441,168.06300354
-323.886993408,168.042999268
-323.834991455,168.018005371
-323.786010742,167.996002197
-323.739990234,167.977996826
-323.686004639,167.960006714
-323.634002686,167.942001343
-323.583007812,167.927001953
-323.536987305,167.906997681
-323.486999512,167.886001587
-323.440002441,167.865997314
-323.385009766,167.847000122
-323.337005615,167.830993652
-323.287994385,167.815994263
-323.236999512,167.794006348
-323.186004639,167.772003174
-323.136993408,167.753997803
-323.084014893,167.735992432
-323.037994385,167.714996338
-322.993988037,167.692001343
-322.945007324,167.67199707
-322.901000977,167.654998779
-322.861999512,167.643997192
-322.817993164,167.630996704
-322.778991699,167.611999512
-322.740997314,167.591995239
-322.696990967,167.57699585
-322.651000977,167.559997559
-322.609985352,167.541000366
-322.563995361,167.522994995
-322.515991211,167.501998901
-322.460998535,167.485992432
-322.407989502,167.460998535
-322.351989746,167.436004639
-322.291992188,167.42199707
-322.234008789,167.397994995
-322.179992676,167.371002197
-322.130004883,167.354995728
-322.07598877,167.335006714
-322.027008057,167.319000244
-321.981994629,167.276992798
-321.938995361,167.259002686
-321.895996094,167.236999512
-321.854003906,167.218002319
-321.815002441,167.20300293
-321.776000977,167.184005737
-321.735992432,167.171005249
-321.699005127,167.156005859
-321.665008545,167.143997192
-321.635009766,167.128005981
-321.608001709,167.11000061
-321.57598877,167.098999023
-321.54800415,167.089996338
-321.523010254,167.07800293
-321.49899292,167.067993164
-321.471984863,167.059005737
-321.450012207,167.04699707
-321.428009033,167.039001465
-321.407989502,167.029006958
-321.393005371,167.022003174
-321.37600708,167.013000488
-321.359008789,167.011001587
-321.346984863,167.005004883
-321.335998535,167.003005981
-321.32598877,166.994995117
-321.312011719,166.990997314
-321.302001953,166.981002808
-321.285003662,166.975997925
-321.273010254,166.970993042
-321.260009766,166.966003418
-321.24899292,166.957992554
-321.230987549,166.95300293
-321.214996338,166.947998047
-321.20098877,166.942993164
-321.188995361,166.936004639
-321.175994873,166.929000854
-321.157012939,166.92300415
-321.141998291,166.917007446
-321.12399292,166.912002563
-321.105987549,166.904998779
-321.085998535,166.893997192
-321.065002441,166.886993408
-321.040008545,166.876998901
-321.011993408,166.865005493
-320.976013184,166.852996826
-320.942993164,166.841003418
-320.908996582,166.82699585
-320.868988037,166.811004639
-320.82901001,166.794998169
-320.792999268,166.772994995
-320.743988037,166.761993408
-320.695007324,166.742996216
-320.649993896,166.720001221
-320.600006104,166.699005127
-320.553009033,166.67300415
-320.50201416,166.652999878
-320.447998047,166.632995605
-320.397003174,166.61000061
-320.334991455,166.591995239
-320.282012939,166.570999146
-320.227996826,166.555999756
-320.17098999,166.531005859
-320.118988037,166.509994507
-320.062988281,166.492996216
-320.003997803,166.473999023
-319.957000732,166.449005127
-319.908996582,166.429000854
-319.854003906,166.414993286
-319.808990479,166.404006958
-319.756011963,166.386993408
-319.709991455,166.360992432
-319.666992188,166.343002319
-319.635009766,166.328994751
-319.595001221,166.319000244
-319.569000244,166.302993774
-319.537994385,166.287002563
-319.497009277,166.274993896
-319.454986572,166.26499939
-319.416992188,166.248001099
-319.37600708,166.23500061
-319.286010742,166.238006592
-319.238006592,166.227005005
-319.196014404,166.216003418
-319.154998779,166.199996948
-319.114990234,166.182006836
-319.057006836,166.169006348
-319.006988525,166.164001465
-318.959014893,166.151992798
-318.907012939,166.134002686
-318.858001709,166.119995117
-318.79598999,166.104003906
-318.739013672,166.093002319
-318.678009033,166.082000732
-318.618011475,166.067001343
-318.561004639,166.050003052
-318.49798584,166.033996582
-318.441009521,166.024002075
-318.384002686,166.013000488
-318.322998047,165.996994019
-318.265991211,165.981002808
-318.196014404,165.970993042
-318.140014648,165.957992554
-318.07901001,165.947006226
-318.020996094,165.93699646
-317.958007812,165.919998169
-317.893005371,165.906997681
-317.833007812,165.893997192
-317.765014648,165.882995605
-317.696990967,165.871994019
-317.631988525,165.856994629
-317.567993164,165.843994141
-317.50201416,165.833999634
-317.430999756,165.822006226
-317.365997314,165.811004639
-317.29598999,165.802001953
-317.230010986,165.791000366
-317.161987305,165.783004761
-317.092987061,165.774002075
-317.027008057,165.764007568
-316.957000732,165.761993408
-316.885986328,165.766998291
-316.819000244,165.761993408
-316.75201416,165.757003784
-316.687011719,165.755004883
-316.621002197,165.75
-316.555999756,165.746002197
-316.493988037,165.746002197
-316.432006836,165.744995117
-316.37600708,165.740005493
-316.311004639,165.738998413
-316.247009277,165.746002197
-316.179992676,165.75
-316.114013672,165.74899292
-316.052001953,165.748001099
-315.980010986,165.74899292
-315.915985107,165.753005981
-315.847991943,165.755004883
-315.782989502,165.761993408
-315.710998535,165.770004272
-315.640991211,165.774002075
-315.566986084,165.779006958
-315.50100708,165.789993286
-315.427001953,165.800994873
-315.358001709,165.81199646
-315.278015137,165.822998047
-315.205993652,165.833999634
-315.132995605,165.852005005
-315.050994873,165.871994019
-314.971984863,165.891998291
-314.881988525,165.908996582
-314.792999268,165.92199707
-314.720001221,165.95199585
-314.635986328,165.983001709
-314.550994873,166.014007568
-314.460998535,166.042007446
-314.37298584,166.069000244
-314.287994385,166.097000122
-314.197998047,166.132003784
-314.109985352,166.167999268
-314.019989014,166.207000732
-313.916992188,166.251998901
-313.82699585,166.296005249
-313.731994629,166.347000122
-313.641998291,166.397003174
-313.54901123,166.447998047
-313.458007812,166.49899292
-313.368011475,166.557006836
-313.282989502,166.610992432
-313.191009521,166.67199707
-313.102996826,166.731994629
-313.023986816,166.787994385
-312.950012207,166.848007202
-312.871002197,166.910003662
-312.782989502,166.968994141
-312.710998535,167.029006958
-312.639007568,167.095993042
-312.567993164,167.162994385
-312.493011475,167.222000122
-312.432006836,167.292007446
-312.367004395,167.36000061
-312.303985596,167.421005249
-312.25,167.479003906
-312.188995361,167.535003662
-312.140014648,167.589004517
-312.098999023,167.63999939
-312.062988281,167.679992676
-312.027008057,167.720993042
-311.994995117,167.755996704
-311.968994141,167.787002563
-311.946990967,167.817001343
-311.933013916,167.843002319
-311.917999268,167.863998413
-311.898986816,167.882003784
-311.886993408,167.897994995
-311.877990723,167.910003662
-311.87298584,167.917999268
-311.868011475,167.92199707
-311.861999512,167.927993774
-311.860992432,167.929992676
-311.860992432,167.930999756
-311.856994629,167.934997559
-311.851989746,167.942993164
-311.845001221,167.949996948
-311.837005615,167.960006714
-311.82901001,167.972000122
-311.820007324,167.98500061
-311.808990479,168
-311.79699707,168.018005371
-311.783996582,168.035995483
-311.768005371,168.059005737
-311.75,168.07800293
-311.734008789,168.102005005
-311.716003418,168.125
-311.696014404,168.149002075
-311.675994873,168.175994873
-311.654998779,168.205001831
-311.631011963,168.236999512
-311.606994629,168.270996094
-311.582000732,168.305999756
-311.558013916,168.345993042
-311.536010742,168.382995605
-311.513000488,168.42300415
-311.488006592,168.466003418
-311.462005615,168.509994507
-311.433990479,168.554000854
-311.408996582,168.600006104
-311.380004883,168.643997192
-311.352996826,168.692993164
-311.32800293,168.742004395
-311.303009033,168.789993286
-311.277008057,168.837005615
-311.24798584,168.886001587
-311.221984863,168.93699646
-311.20199585,168.986999512
-311.180999756,169.035995483
-311.156005859,169.089004517
-311.132995605,169.13999939
-311.113006592,169.190994263
-311.096008301,169.240997314
-311.071990967,169.292999268
-311.041992188,169.343994141
-311.019012451,169.38999939
-311,169.43800354
-310.979003906,169.488006592
-310.959991455,169.537994385
-310.941986084,169.582992554
-310.92401123,169.62600708
-310.904998779,169.667007446
-310.888000488,169.710006714
-310.872009277,169.746002197
-310.855010986,169.781005859
-310.838012695,169.817001343
-310.82901001,169.848007202
-310.812988281,169.884994507
-310.79699707,169.921005249
-310.781005859,169.955993652
-310.765014648,169.996002197
-310.74899292,170.037002563
-310.734985352,170.07800293
-310.717010498,170.121002197
-310.697998047,170.164001465
-310.678009033,170.210998535
-310.657989502,170.255996704
-310.640014648,170.302993774
-310.62298584,170.350997925
-310.602996826,170.397003174
-310.582000732,170.445007324
-310.558990479,170.496994019
-310.540985107,170.54699707
-310.516998291,170.602005005
-310.494995117,170.651000977
-310.473999023,170.707000732
-310.45199585,170.759002686
-310.428985596,170.81300354
-310.412994385,170.86000061
-310.394012451,170.904006958
-310.369995117,170.951004028
-310.351013184,170.992004395
-310.334991455,171.027999878
-310.320007324,171.067001343
-310.307006836,171.102996826
-310.290008545,171.13999939
-310.270996094,171.177993774
-310.256011963,171.218994141
-310.240997314,171.259994507
-310.223999023,171.302001953
-310.20401001,171.345993042
-310.183013916,171.393005371
-310.162994385,171.440002441
-310.136993408,171.490997314
-310.115997314,171.546005249
-310.092987061,171.602996826
-310.067993164,171.662002563
-310.040008545,171.720993042
-310.018005371,171.781997681
-309.989990234,171.845993042
-309.960998535,171.910995483
-309.936004639,171.977005005
-309.906005859,172.039001465
-309.87701416,172.104003906
-309.852996826,172.164993286
-309.82800293,172.229003906
-309.803985596,172.292007446
-309.773986816,172.350997925
-309.75100708,172.412002563
-309.726989746,172.473007202
-309.697998047,172.531997681
-309.67098999,172.587005615
-309.644012451,172.643005371
-309.62600708,172.695007324
-309.609985352,172.746002197
-309.592010498,172.796005249
-309.571014404,172.841995239
-309.550994873,172.889007568
-309.537994385,172.932006836
-309.524993896,172.975006104
-309.506011963,173.014007568
-309.489013672,173.054992676
-309.476013184,173.093002319
-309.459014893,173.136993408
-309.441986084,173.179992676
-309.42199707,173.223007202
-309.403015137,173.268005371
-309.386993408,173.311004639
-309.369995117,173.354995728
-309.348999023,173.401992798
-309.32699585,173.45199585
-309.309997559,173.5
-309.290985107,173.54800415
-309.273986816,173.598007202
-309.256011963,173.647003174
-309.233001709,173.699005127
-309.210998535,173.753005981
-309.187011719,173.807998657
-309.164001465,173.863998413
-309.143005371,173.919998169
-309.121002197,173.979003906
-309.097991943,174.039993286
-309.072998047,174.098007202
-309.049987793,174.162002563
-309.026000977,174.222000122
-309.00100708,174.281997681
-308.976013184,174.343994141
-308.95300293,174.408004761
-308.930999756,174.472000122
-308.899993896,174.533996582
-308.871002197,174.600006104
-308.846984863,174.664993286
-308.821014404,174.731002808
-308.790985107,174.79699707
-308.766998291,174.863006592
-308.739990234,174.932006836
-308.709991455,175.003997803
-308.683013916,175.070999146
-308.653015137,175.147994995
-308.62701416,175.220001221
-308.598999023,175.294998169
-308.565002441,175.371994019
-308.533996582,175.449005127
-308.5,175.524993896
-308.471008301,175.598999023
-308.438995361,175.675003052
-308.407012939,175.75
-308.37701416,175.82800293
-308.347991943,175.901992798
-308.319000244,175.977996826
-308.290008545,176.050003052
-308.231994629,176.199005127
-308.197998047,176.270004272
-308.169006348,176.341995239
-308.136993408,176.416000366
-308.104003906,176.490005493
-308.07800293,176.557998657
-308.045013428,176.632995605
-308.018005371,176.703994751
-307.985992432,176.776000977
-307.959991455,176.848007202
-307.928009033,176.919006348
-307.898010254,176.992004395
-307.863006592,177.065994263
-307.833007812,177.139007568
-307.807006836,177.212005615
-307.773986816,177.285003662
-307.740997314,177.356994629
-307.717010498,177.430999756
-307.686004639,177.505004883
-307.654998779,177.576004028
-307.62701416,177.647994995
-307.595001221,177.720993042
-307.566986084,177.789001465
-307.535003662,177.863998413
-307.49899292,177.936004639
-307.475006104,178.009994507
-307.441986084,178.082992554
-307.410003662,178.158004761
-307.37701416,178.231994629
-307.343994141,178.311004639
-307.312988281,178.388000488
-307.282989502,178.466003418
-307.246002197,178.544998169
-307.214996338,178.621002197
-307.179992676,178.703994751
-307.147003174,178.783996582
-307.117004395,178.865997314
-307.079986572,178.947998047
-307.045013428,179.029998779
-307.010986328,179.111999512
-306.975006104,179.194000244
-306.941009521,179.277999878
-306.907012939,179.371994019
-306.867004395,179.458999634
-306.82598877,179.544006348
-306.789001465,179.634002686
-306.755004883,179.723999023
-306.713989258,179.811004639
-306.67300415,179.901000977
-306.631988525,179.992996216
-306.596008301,180.080993652
-306.561004639,180.167007446
-306.523010254,180.248001099
-306.480987549,180.328994751
-306.445007324,180.412002563
-306.415985107,180.494995117
-306.386993408,180.570999146
-306.352996826,180.643005371
-306.316986084,180.718002319
-306.289001465,180.787994385
-306.260009766,180.865005493
-306.234008789,180.932006836
-306.20098877,180.994995117
-306.180999756,181.059997559
-306.149993896,181.12600708
-306.12600708,181.18699646
-306.105010986,181.24899292
-306.07901001,181.307006836
-306.055999756,181.363998413
-306.029998779,181.42199707
-306.007995605,181.479995728
-305.977996826,181.539001465
-305.95401001,181.604003906
-305.919006348,181.669006348
-305.889007568,181.744995117
-305.855987549,181.815002441
-305.824005127,181.897994995
-305.786010742,181.977005005
-305.75100708,182.065994263
-305.709014893,182.154006958
-305.657989502,182.244003296
-305.618988037,182.337997437
-305.593994141,182.445999146
-305.552001953,182.54699707
-305.502990723,182.649993896
-305.457000732,182.75
-305.411010742,182.848999023
-305.367004395,182.947998047
-305.320007324,183.042007446
-305.279998779,183.138000488
-305.243011475,183.223999023
-305.200012207,183.317001343
-305.158996582,183.397994995
-305.12399292,183.479003906
-305.088012695,183.56300354
-305.04901123,183.63999939
-305.018005371,183.718994141
-304.984008789,183.79800415
-304.95098877,183.869995117
-304.916992188,183.945007324
-304.885009766,184.01499939
-304.856994629,184.087005615
-304.825012207,184.158004761
-304.800994873,184.225006104
-304.773986816,184.289001465
-304.747009277,184.352996826
-304.718994141,184.421005249
-304.690002441,184.48399353
-304.660003662,184.54800415
-304.631011963,184.606002808
-304.604003906,184.669998169
-304.583007812,184.725997925
-304.562988281,184.781005859
-304.539001465,184.832992554
-304.519012451,184.882003784
-304.50201416,184.934005737
-304.485992432,184.979003906
-304.467010498,185.020004272
-304.447998047,185.061004639
-304.429992676,185.095001221
-304.415985107,185.128005981
-304.401000977,185.158004761
-304.391998291,185.188995361
-304.381011963,185.214996338
-304.368988037,185.240005493
-304.358001709,185.263000488
-304.352996826,185.281005859
-304.346008301,185.298995972
-304.341003418,185.313995361
-304.334991455,185.332000732
-304.32800293,185.350997925
-304.321014404,185.367004395
-304.313995361,185.378997803
-304.308990479,185.397994995
-304.303985596,185.419006348
-304.294006348,185.442001343
-304.286010742,185.460998535
-304.273986816,185.481002808
-304.263000488,185.501998901
-304.25201416,185.524993896
-304.242004395,185.552001953
-304.233001709,185.576004028
-304.225006104,185.595001221
-304.214996338,185.626998901
-304.20401001,185.658996582
-304.192993164,185.688995361
-304.183013916,185.718002319
-304.170013428,185.75100708
-304.156005859,185.783996582
-304.144012451,185.819000244
-304.131011963,185.852996826
-304.114013672,185.893997192
-304.097991943,185.934005737
-304.084991455,185.975006104
-304.074005127,186.011993408
-304.057006836,186.054000854
-304.035003662,186.098999023
-304.019989014,186.139007568
-304.002990723,186.182998657
-303.988006592,186.223999023
-303.973999023,186.263000488
-303.959991455,186.302001953
-303.946990967,186.339004517
-303.929992676,186.380996704
-303.912994385,186.419006348
-303.901000977,186.455001831
-303.888000488,186.492996216
-303.87298584,186.533004761
-303.859985352,186.574996948
-303.843994141,186.613006592
-303.832000732,186.649002075
-303.816009521,186.690002441
-303.803009033,186.729995728
-303.789001465,186.770004272
-303.779998779,186.813995361
-303.770996094,186.848999023
-303.760986328,186.884002686
-303.747009277,186.92300415
-303.733001709,186.955993652
-303.721984863,186.988998413
-303.713989258,187.022003174
-303.70300293,187.052993774
-303.691986084,187.087997437
-303.679992676,187.123001099
-303.666992188,187.162994385
-303.654998779,187.207992554
-303.641998291,187.24899292
-303.62701416,187.292007446
-303.611999512,187.345993042
-303.596984863,187.401000977
-303.579986572,187.460006714
-303.562988281,187.522003174
-303.545013428,187.583999634
-303.519012451,187.651992798
-303.49798584,187.722000122
-303.476013184,187.796005249
-303.447998047,187.869995117
-303.419006348,187.942993164
-303.394989014,188.024993896
-303.371002197,188.104003906
-303.345001221,188.180999756
-303.309997559,188.261993408
-303.286987305,188.343002319
-303.268005371,188.42199707
-303.239013672,188.5
-303.209014893,188.582000732
-303.186004639,188.656997681
-303.161987305,188.73500061
-303.135986328,188.809005737
-303.108001709,188.884994507
-303.084014893,188.955001831
-303.061004639,189.026992798
-303.028991699,189.110992432
-303.006011963,189.18800354
-302.980010986,189.263000488
-302.954986572,189.339996338
-302.927001953,189.417007446
-302.907012939,189.492996216
-302.880004883,189.565002441
-302.852996826,189.636993408
-302.830993652,189.712997437
-302.812011719,189.785995483
-302.790008545,189.856002808
-302.763000488,189.929992676
-302.747009277,189.996002197
-302.729003906,190.06300354
-302.709991455,190.128005981
-302.687988281,190.18699646
-302.67300415,190.24899292
-302.660003662,190.302993774
-302.644989014,190.354003906
-302.62399292,190.402999878
-302.606994629,190.449005127
-302.591003418,190.494003296
-302.57699585,190.533996582
-302.559997559,190.574996948
-302.545013428,190.617996216
-302.532012939,190.654006958
-302.523010254,190.694000244
-302.511993408,190.738006592
-302.50100708,190.779006958
-302.488006592,190.817993164
-302.475006104,190.85899353
-302.463012695,190.902999878
-302.450012207,190.942993164
-302.437011719,190.983001709
-302.42401123,191.018997192
-302.411987305,191.057006836
-302.399993896,191.097000122
-302.390014648,191.134002686
-302.378997803,191.169006348
-302.363006592,191.205993652
-302.347991943,191.238998413
-302.338989258,191.274993896
-302.329986572,191.309997559
-302.320007324,191.345001221
-302.305999756,191.382003784
-302.291992188,191.421005249
-302.278015137,191.457992554
-302.264007568,191.496994019
-302.24899292,191.541000366
-302.235992432,191.587005615
-302.223999023,191.632003784
-302.207000732,191.679992676
-302.191986084,191.727996826
-302.177001953,191.774993896
-302.161010742,191.822998047
-302.143005371,191.875
-302.127990723,191.92199707
-302.121002197,191.968002319
-302.104003906,192.018997192
-302.089996338,192.070007324
-302.07699585,192.117004395
-302.058990479,192.167007446
-302.032989502,192.218002319
-302.024993896,192.261993408
-302.015991211,192.305999756
-302.006011963,192.350006104
-301.992004395,192.397003174
-301.979003906,192.444000244
-301.966003418,192.492004395
-301.95300293,192.539993286
-301.930999756,192.591995239
-301.920013428,192.638000488
-301.908996582,192.686004639
-301.894012451,192.740005493
-301.885009766,192.794006348
-301.87298584,192.852996826
-301.864990234,192.908996582
-301.846984863,192.968994141
-301.839996338,193.022994995
-301.834014893,193.082992554
-301.815002441,193.149993896
-301.803985596,193.212997437
-301.79699707,193.274002075
-301.79699707,193.332992554
-301.792999268,193.393005371
-301.783996582,193.458999634
-301.770996094,193.520996094
-301.769012451,193.585998535
-301.770996094,193.651000977
-301.774993896,193.712005615
-301.774993896,193.779998779
-301.773986816,193.848007202
-301.730010986,193.930999756
-301.721984863,194.00100708
-301.716003418,194.067001343
-301.713012695,194.136001587
-301.716003418,194.195007324
-301.727996826,194.263000488
-301.734985352,194.322998047
-301.743011475,194.380996704
-301.742004395,194.445999146
-301.738006592,194.505996704
-301.74899292,194.56199646
-301.757995605,194.615997314
-301.766998291,194.677001953
-301.770996094,194.73399353
-301.778015137,194.787994385
-301.787994385,194.848007202
-301.79901123,194.908004761
-301.816009521,194.962997437
-301.82598877,195.024993896
-301.838012695,195.089004517
-301.82699585,195.162994385
-301.841003418,195.220993042
-301.851989746,195.277999878
-301.864013672,195.333999634
-301.880004883,195.38999939
-301.898010254,195.449005127
-301.914001465,195.507995605
-301.924987793,195.563995361
-301.944000244,195.615997314
-301.962005615,195.669998169
-301.985992432,195.723007202
-302.009002686,195.779006958
-302.040985107,195.828994751
-302.059997559,195.886001587
-302.07800293,195.940002441
-302.096008301,195.994995117
-302.117004395,196.046005249
-302.140991211,196.091995239
-302.165985107,196.136993408
-302.182006836,196.18699646
-302.20199585,196.23399353
-302.225006104,196.281005859
-302.246002197,196.32699585
-302.266998291,196.376998901
-302.294006348,196.42199707
-302.317993164,196.464996338
-302.339996338,196.509002686
-302.367004395,196.559005737
-302.394989014,196.604995728
-302.416992188,196.647003174
-302.440002441,196.688995361
-302.462005615,196.733001709
-302.485992432,196.777999878
-302.510009766,196.822006226
-302.533996582,196.85899353
-302.561004639,196.893997192
-302.591003418,196.930999756
