x,y
-303.45300293,198.054992676
-303.391998291,197.99899292
-303.32699585,197.95300293
-303.260986328,197.904006958
-303.205993652,197.843994141
-303.148010254,197.787994385
-303.096984863,197.73399353
-303.053985596,197.675003052
-303.011993408,197.630996704
-302.973999023,197.595001221
-302.938995361,197.557998657
-302.912994385,197.526992798
-302.890991211,197.5
-302.872009277,197.477996826
-302.848999023,197.457000732
-302.82699585,197.43800354
-302.805999756,197.412002563
-302.781005859,197.380996704
-302.761993408,197.356002808
-302.740997314,197.332000732
-302.717010498,197.307998657
-302.692993164,197.279006958
-302.665985107,197.25
-302.641998291,197.222000122
-302.617004395,197.18800354
-302.589996338,197.158996582
-302.565002441,197.128005981
-302.544006348,197.089996338
-302.519989014,197.054992676
-302.489990234,197.018997192
-302.459014893,196.981002808
-302.433990479,196.942001343
-302.407012939,196.899993896
-302.381011963,196.856002808
-302.355010986,196.81199646
-302.324005127,196.768997192
-302.299987793,196.716995239
-302.273986816,196.667999268
-302.25,196.617996216
-302.220001221,196.57699585
-302.191986084,196.529998779
-302.165008545,196.479995728
-302.136993408,196.430999756
-302.114990234,196.380996704
-302.088012695,196.332000732
-302.058990479,196.281005859
-302.044006348,196.223007202
-302.015014648,196.169998169
-301.985992432,196.115005493
-301.960998535,196.054992676
-301.936004639,195.996002197
-301.916992188,195.929992676
-301.897003174,195.863006592
-301.87298584,195.796005249
-301.851989746,195.718994141
-301.830993652,195.645004272
-301.791992188,195.593002319
-301.769012451,195.51600647
-301.742004395,195.438995361
-301.718994141,195.356002808
-301.694000244,195.279998779
-301.67199707,195.194000244
-301.654998779,195.113006592
-301.634002686,195.022994995
-301.609985352,194.93699646
-301.595001221,194.848999023
-301.57901001,194.759994507
-301.559997559,194.669006348
-301.552001953,194.587005615
-301.536010742,194.507995605
-301.524993896,194.438995361
-301.524993896,194.37399292
-301.528015137,194.319000244
-301.523010254,194.276992798
-301.519012451,194.238006592
-301.519012451,194.205993652
-301.519989014,194.179992676
-301.518005371,194.164001465
-301.523010254,194.147003174
-301.523010254,194.138000488
-301.523010254,194.132003784
-301.523010254,194.128997803
-301.523010254,194.12600708
-301.523010254,194.12399292
-301.523010254,194.117996216
-301.523010254,194.11000061
-301.523010254,194.100997925
-301.523986816,194.089996338
-301.526000977,194.067993164
-301.527008057,194.054000854
-301.528015137,194.037994385
-301.529998779,194.020004272
-301.529998779,194
-301.529998779,193.975997925
-301.529998779,193.951004028
-301.529998779,193.925994873
-301.529998779,193.899993896
-301.532012939,193.871002197
-301.531005859,193.841003418
-301.532989502,193.805999756
-301.533996582,193.777999878
-301.533996582,193.751998901
-301.532989502,193.723999023
-301.535003662,193.690002441
-301.536987305,193.656997681
-301.541992188,193.617996216
-301.54598999,193.57800293
-301.54699707,193.542007446
-301.552001953,193.507995605
-301.553009033,193.472000122
-301.557006836,193.438995361
-301.561004639,193.406005859
-301.562011719,193.375
-301.563995361,193.341995239
-301.571014404,193.304992676
-301.57598877,193.270996094
-301.580993652,193.238998413
-301.584991455,193.205993652
-301.588012695,193.164001465
-301.593994141,193.134002686
-301.597991943,193.106002808
-301.602996826,193.072998047
-301.610992432,193.037994385
-301.615997314,193.005004883
-301.62298584,192.975006104
-301.62701416,192.942001343
-301.628997803,192.906997681
-301.638000488,192.87399292
-301.644012451,192.841003418
-301.643005371,192.815002441
-301.647003174,192.779006958
-301.653015137,192.742996216
-301.661987305,192.705993652
-301.674987793,192.669998169
-301.683013916,192.634994507
-301.696014404,192.591995239
-301.730987549,192.544006348
-301.742004395,192.505996704
-301.752990723,192.464996338
-301.764007568,192.423995972
-301.782012939,192.382995605
-301.795013428,192.339004517
-301.805999756,192.300003052
-301.819000244,192.259994507
-301.834991455,192.216995239
-301.848999023,192.17199707
-301.852996826,192.12399292
-301.872009277,192.082000732
-301.893005371,192.033004761
-301.907012939,191.98500061
-301.928985596,191.932998657
-301.95401001,191.882995605
-301.971984863,191.82800293
-301.993011475,191.783004761
-302.015991211,191.73500061
-302.033996582,191.694000244
-302.050994873,191.660003662
-302.066009521,191.632003784
-302.072998047,191.598007202
-302.083007812,191.574996948
-302.091003418,191.557998657
-302.096008301,191.542999268
-302.104003906,191.529006958
-302.109008789,191.516998291
-302.118988037,191.498001099
-302.134002686,191.470993042
-302.149993896,191.432006836
-302.17300415,191.38999939
-302.20098877,191.343994141
-302.226989746,191.289001465
-302.25100708,191.236999512
-302.273010254,191.169006348
-302.316986084,191.098999023
-302.351989746,191.033004761
-302.381988525,190.979995728
-302.408996582,190.919998169
-302.438995361,190.867004395
-302.470001221,190.802001953
-302.493011475,190.755004883
-302.516998291,190.712005615
-302.536010742,190.677001953
-302.54800415,190.638000488
-302.561004639,190.60899353
-302.57598877,190.585998535
-302.585998535,190.567001343
-302.597991943,190.544998169
-302.611999512,190.514007568
-302.62701416,190.479003906
-302.647003174,190.432006836
-302.667999268,190.393997192
-302.691986084,190.347000122
-302.717010498,190.29800415
-302.736999512,190.240997314
-302.765014648,190.179992676
-302.79598999,190.113998413
-302.833007812,190.04800415
-302.871002197,189.975006104
-302.899993896,189.908004761
-302.932006836,189.845001221
-302.964996338,189.785995483
-302.989013672,189.740997314
-303.009002686,189.692993164
-303.026000977,189.651992798
-303.045013428,189.604995728
