x,y,s,kappa,dkappa,theta
-316.5531362626,248.0712813998,33.3716588924,0.0152396622,-0.0083321456,2.7188117197
-316.5712826107,248.079442368,33.3915559111,0.0150720624,-0.0085145206,2.7191132822
-316.5894314054,248.0875978939,33.4114529298,0.0149008373,-0.0086965513,2.7194114739
-316.6075826171,248.0957480389,33.4313499485,0.014725994,-0.0088782078,2.7197062227
-316.625736216,248.1038928652,33.4512469672,0.0145475403,-0.0090594598,2.7199974567
-316.6438921717,248.1120324367,33.4711439859,0.0143654844,-0.0092402773,2.7202851042
-316.6620504531,248.1201668184,33.4910410046,0.0141798354,-0.0094206302,2.7205690935
-316.6802110288,248.1282960768,33.5109380232,0.0139906028,-0.0096004885,2.7208493533
-316.6983738667,248.1364202796,33.5308350419,0.0137977967,-0.009779822,2.7211258124
-316.7165389342,248.1445394959,33.5507320606,0.0136014279,-0.0099586006,2.7213983997
-316.7347061983,248.152653796,33.5706290793,0.0134015077,-0.0101367943,2.7216670445
-316.7528756253,248.1607632516,33.590526098,0.013198048,-0.0103143729,2.7219316763
-316.7710471813,248.1688679358,33.6104231167,0.0129910614,-0.0104913064,2.7221922248
-316.7892208315,248.1769679227,33.6303201354,0.012780561,-0.0106675647,2.7224486198
-316.8073965409,248.185063288,33.6502171541,0.0125665606,-0.0108431176,2.7227007917
-316.8255742738,248.1931541086,33.6701141728,0.0123490745,-0.0110179352,2.7229486709
-316.8437539941,248.2012404625,33.6900111915,0.0121281176,-0.0111919872,2.7231921882
-316.8619356652,248.2093224294,33.7099082102,0.0119037054,-0.0113652437,2.7234312747
-316.8801192499,248.2174000898,33.7298052289,0.0116758541,-0.0115376744,2.7236658619
-316.8983047107,248.2254735258,33.7497022476,0.0114445804,-0.0117092494,2.7238958814
-316.9164920094,248.2335428206,33.7695992663,0.0112099017,-0.0118799386,2.7241212654
-316.9346811073,248.2416080587,33.789496285,0.0109718358,-0.0120497117,2.7243419462
-316.9528719655,248.249669326,33.8093933037,0.0107304013,-0.0122185389,2.7245578567
-316.9710645444,248.2577267093,33.8292903224,0.0104856173,-0.0123863899,2.7247689299
-316.9892588038,248.2657802971,33.8491873411,0.0102375035,-0.0125532346,2.7249750996
-317.0074547033,248.2738301786,33.8690843598,0.0099860802,-0.0127190431,2.7251762996
-317.0256522019,248.2818764448,33.8889813785,0.0097313685,-0.0128837851,2.7253724643
-317.043851258,248.2899191873,33.9088783972,0.0094733897,-0.0130474306,2.7255635284
-317.0620518297,248.2979584995,33.9287754159,0.009212166,-0.0132099496,2.7257494272
-317.0802538747,248.3059944755,33.9486724346,0.0089477201,-0.0133713118,2.7259300963
-317.09845735,248.314027211,33.9685694533,0.0086800754,-0.0135314873,2.7261054718
-317.1166622123,248.3220568025,33.988466472,0.0084092557,-0.0136904459,2.7262754905
-317.1348684179,248.330083348,34.0083634907,0.0081352855,-0.0138481576,2.7264400892
-317.1530759223,248.3381069465,34.0282605094,0.0078581901,-0.0140045922,2.7265992056
-317.1712846811,248.3461276982,34.0481575281,0.007577995,-0.0141597197,2.7267527777
-317.189494649,248.3541457043,34.0680545468,0.0072947265,-0.0143135099,2.7269007442
-317.2077057803,248.3621610674,34.0879515655,0.0070084117,-0.0144659328,2.7270430442
-317.2259180292,248.3701738911,34.1078485842,0.0067190779,-0.0146169583,2.7271796172
-317.2441313492,248.3781842799,34.1277456029,0.0064267534,-0.0147665563,2.7273104036
-317.2623456932,248.3861923398,34.1476426216,0.0061314667,-0.0149146967,2.727435344
-317.2805610141,248.3941981777,34.1675396403,0.0058332472,-0.0150613495,2.7275543799
-317.2987772639,248.4022019014,34.187436659,0.0055321249,-0.0152064844,2.7276674532
-317.3169943946,248.41020362,34.2073336777,0.0052281301,-0.0153500715,2.7277745065
-317.3352123576,248.4182034437,34.2272306964,0.004921294,-0.0154920806,2.7278754828
-317.3534311038,248.4262014835,34.2471277151,0.0046116483,-0.0156324816,2.727970326
-317.3716505837,248.4341978516,34.2670247338,0.0042992253,-0.0157712446,2.7280589805
-317.3898707476,248.4421926613,34.2869217525,0.0039840579,-0.0159083393,2.7281413913
-317.4080915451,248.4501860267,34.3068187712,0.0036661795,-0.0160437356,2.7282175042
-317.4263129256,248.458178063,34.3267157899,0.0033456243,-0.0161774036,2.7282872656
-317.4445348381,248.4661688865,34.3466128086,0.003022427,-0.016309313,2.7283506226
-317.462757231,248.4741586141,34.3665098273,0.0026966228,-0.0164394338,2.7284075229
-317.4809800526,248.4821473642,34.386406846,0.0023682476,-0.016567736,2.7284579151
-317.4992032506,248.4901352556,34.4063038647,0.0020373379,-0.0166941894,2.7285017482
-317.5174267723,248.4981224084,34.4262008834,0.0017039309,-0.0168187639,2.7285389724
-317.5356505647,248.5061089434,34.4460979021,0.0013680641,-0.0169414294,2.7285695382
-317.5538745746,248.5140949824,34.4659949208,0.0010297758,-0.0170621559,2.7285933971
-317.572098748,248.5220806481,34.4858919395,0.0006891051,-0.0171809132,2.7286105014
-317.5903230308,248.530066064,34.5057889582,0.0003460912,-0.0172976713,2.7286208039
-317.6085473687,248.5380513544,34.5256859769,7.74343E-07,-0.0174124001,2.7286242584
-317.6267717066,248.5460366447,34.5455829956,-0.0003468048,-0.0175250695,2.7286208197
-317.6449959894,248.5540220608,34.5654800143,-0.0006966051,-0.0176356493,2.728610443
-317.6632201615,248.5620077295,34.585377033,-0.0010485845,-0.0177441096,2.7285930845
-317.6814441669,248.5699937785,34.6052740517,-0.0014027006,-0.0178504202,2.7285687014
-317.6996679494,248.5779803362,34.6251710704,-0.0017589103,-0.0179545509,2.7285372515
-317.7178914524,248.5859675317,34.6450680891,-0.00211717,-0.0180564718,2.7284986936
-317.7361146189,248.593955495,34.6649651078,-0.0024774354,-0.0181561528,2.7284529874
-317.7543373915,248.6019443566,34.6848621265,-0.0028396616,-0.0182535637,2.7284000935
-317.7725597127,248.6099342478,34.7047591452,-0.0032038031,-0.0183486744,2.7283399731
-317.7907815246,248.6179253007,34.7246561639,-0.0035698139,-0.0184414549,2.7282725888
-317.8090027688,248.6259176479,34.7445531826,-0.0039376474,-0.0185318751,2.7281979037
-317.8272233867,248.6339114227,34.7644502013,-0.0043072562,-0.0186199048,2.7281158822
-317.8454433194,248.6419067591,34.78434722,-0.0046785925,-0.0187055141,2.7280264892
-317.8636625078,248.6499037916,34.8042442387,-0.0050516079,-0.0187886727,2.7279296909
-317.8818808922,248.6579026553,34.8241412574,-0.0054262532,-0.0188693507,2.7278254545
-317.9000984129,248.665903486,34.8440382761,-0.0058024789,-0.0189475178,2.7277137479
-317.9183150098,248.6739064199,34.8639352948,-0.0061802346,-0.0190231441,2.7275945403
-317.9365306224,248.6819115939,34.8838323135,-0.0065594695,-0.0190961994,2.7274678016
-317.95474519,248.6899191453,34.9037293322,-0.0069401322,-0.0191666537,2.727333503
-317.9729586517,248.6979292118,34.9236263509,-0.0073221706,-0.0192344768,2.7271916166
-317.9911709462,248.7059419318,34.9435233696,-0.0077055321,-0.0192996387,2.7270421155
-318.009382012,248.713957444,34.9634203883,-0.0080901633,-0.0193621092,2.726884974
-318.0275917872,248.7219758876,34.983317407,-0.0084760105,-0.0194218583,2.7267201672
-318.0458002099,248.7299974021,35.0032144257,-0.0088630192,-0.0194788559,2.7265476716
-318.0640072177,248.7380221275,35.0231114444,-0.0092511344,-0.0195330719,2.7263674645
-318.0822127481,248.7460502042,35.0430084631,-0.0096403004,-0.0195844762,2.7261795246
-318.1004167383,248.7540817728,35.0629054818,-0.0100304609,-0.0196330387,2.7259838315
-318.1186191251,248.7621169744,35.0828025005,-0.0104215592,-0.0196787294,2.7257803659
-318.1368198454,248.7701559503,35.1026995192,-0.0108135378,-0.019721518,2.7255691097
-318.1550188356,248.778198842,35.1225965379,-0.0112063386,-0.0197613746,2.7253500461
-318.173216032,248.7862457914,35.1424935566,-0.011599903,-0.0197982691,2.7251231592
-318.1914113706,248.7942969406,35.1623905753,-0.0119941718,-0.0198321713,2.7248884344
-318.2096047874,248.8023524318,35.182287594,-0.0123890851,-0.0198630512,2.7246458584
-318.2277962178,248.8104124076,35.2021846127,-0.0127845825,-0.0198908786,2.7243954189
-318.2459855974,248.8184770106,35.2220816314,-0.013180603,-0.0199156236,2.7241371048
-318.2641728613,248.8265463836,35.2419786501,-0.013577085,-0.0199372559,2.7238709064
-318.2823579447,248.8346206695,35.2618756688,-0.0139739661,-0.0199557455,2.7235968151
-318.3005407824,248.8427000113,35.2817726875,-0.0143711836,-0.0199710624,2.7233148236
-318.3187213091,248.850784552,35.3016697062,-0.0147686741,-0.0199831763,2.7230249259
-318.3368994594,248.8588744348,35.3215667249,-0.0151663734,-0.0199920573,2.7227271171
-318.3550751676,248.8669698027,35.3414637436,-0.0155642171,-0.0199976752,2.7224213937
-318.3732483679,248.8750707989,35.3613607623,-0.0159621398,-0.02,2.7221077535
-318.3913869936,248.8831632881,35.3812226892,-0.0163632005,-0.0203841604,2.7217867444
-318.4095229443,248.891261648,35.4010846162,-0.016771849,-0.020764054,2.7214576939
-318.4276561961,248.899366049,35.4209465432,-0.0171880006,-0.0211396914,2.7211204522
-318.44578668,248.9074766403,35.4408084701,-0.0176115709,-0.0215110832,2.7207748711
-318.4639143257,248.9155935734,35.4606703971,-0.0180424757,-0.0218782399,2.7204208042
-318.4820390613,248.9237170023,35.4805323241,-0.0184806309,-0.0222411721,2.7200581065
-318.5001608138,248.9318470838,35.500394251,-0.0189259528,-0.0225998903,2.7196866348
-318.5182795088,248.939983977,35.520256178,-0.0193783578,-0.0229544052,2.7193062478
-318.5363950705,248.9481278435,35.540118105,-0.0198377625,-0.0233047271,2.7189168055
-318.5545074218,248.9562788474,35.5599800319,-0.0203040837,-0.0236508668,2.7185181696
-318.5726164845,248.9644371552,35.5798419589,-0.0207772385,-0.0239928348,2.7181102038
-318.5907221788,248.9726029357,35.5997038859,-0.021257144,-0.0243306416,2.7176927729
-318.6088244238,248.98077636,35.6195658128,-0.0217437179,-0.0246642977,2.7172657439
-318.6269231371,248.9889576015,35.6394277398,-0.0222368776,-0.0249938138,2.7168289851
-318.6450182351,248.9971468361,35.6592896668,-0.0227365411,-0.0253192004,2.7163823664
-318.663109633,249.0053442416,35.6791515937,-0.0232426265,-0.025640468,2.7159257595
-318.6811972447,249.0135499983,35.6990135207,-0.0237550521,-0.0259576273,2.7154590377
-318.6992809825,249.0217642883,35.7188754477,-0.0242737364,-0.0262706887,2.7149820759
-318.7173607579,249.0299872961,35.7387373746,-0.0247985981,-0.0265796628,2.7144947504
-318.7354364807,249.0382192082,35.7585993016,-0.0253295561,-0.0268845602,2.7139969396
-318.7535080598,249.0464602133,35.7784612286,-0.0258665295,-0.0271853914,2.713488523
-318.7715754025,249.0547105019,35.7983231555,-0.0264094377,-0.027482167,2.7129693821
-318.789638415,249.0629702666,35.8181850825,-0.0269582003,-0.0277748976,2.7124393996
-318.8076970022,249.071239702,35.8380470095,-0.027512737,-0.0280635937,2.7118984602
-318.8257510677,249.0795190046,35.8579089364,-0.0280729678,-0.0283482658,2.71134645
-318.8438005139,249.0878083727,35.8777708634,-0.0286388128,-0.0286289246,2.7107832566
-318.861845242,249.0961080065,35.8976327904,-0.0292101925,-0.0289055805,2.7102087693
-318.8798851517,249.1044181081,35.9174947173,-0.0297870274,-0.0291782441,2.7096228791
-318.8979201417,249.1127388813,35.9373566443,-0.0303692384,-0.0294469261,2.7090254782
-318.9159501093,249.1210705317,35.9572185713,-0.0309567465,-0.0297116369,2.7084164608
-318.9339749507,249.1294132666,35.9770804982,-0.0315494729,-0.0299723871,2.7077957224
-318.9519945605,249.137767295,35.9969424252,-0.0321473391,-0.0302291872,2.7071631601
-318.9700088325,249.1461328274,36.0168043522,-0.0327502667,-0.0304820479,2.7065186727
-318.988017659,249.1545100763,36.0366662791,-0.0333581775,-0.0307309796,2.7058621603
-319.006020931,249.1628992553,36.0565282061,-0.0339709937,-0.0309759929,2.7051935248
-319.0240185384,249.1713005799,36.0763901331,-0.0345886374,-0.0312170985,2.7045126696
-319.0420103698,249.1797142669,36.09625206,-0.0352110313,-0.0314543068,2.7038194994
-319.0599963126,249.1881405348,36.116113987,-0.035838098,-0.0316876284,2.7031139208
-319.0779762527,249.1965796033,36.1359759139,-0.0364697604,-0.0319170738,2.7023958416
-319.0959500752,249.2050316936,36.1558378409,-0.0371059416,-0.0321426537,2.7016651714
-319.1139176635,249.2134970285,36.1756997679,-0.0377465649,-0.0323643785,2.7009218212
-319.1318789001,249.2219758317,36.1955616948,-0.038391554,-0.0325822588,2.7001657035
-319.1498336661,249.2304683285,36.2154236218,-0.0390408324,-0.0327963052,2.6993967323
-319.1677818413,249.2389747455,36.2352855488,-0.0396943243,-0.0330065283,2.6986148232
-319.1857233043,249.2474953104,36.2551474757,-0.0403519537,-0.0332129386,2.6978198934
-319.2036579325,249.2560302522,36.2750094027,-0.041013645,-0.0334155466,2.6970118612
-319.2215856021,249.264579801,36.2948713297,-0.0416793229,-0.0336143629,2.6961906469
-319.2395061879,249.2731441881,36.3147332566,-0.0423489121,-0.0338093981,2.695356172
-319.2574195634,249.2817236458,36.3345951836,-0.0430223375,-0.0340006627,2.6945083595
-319.2753256012,249.2903184076,36.3544571106,-0.0436995245,-0.0341881673,2.6936471341
-319.2932241723,249.2989287079,36.3743190375,-0.0443803985,-0.0343719225,2.6927724216
-319.3111151465,249.3075547822,36.3941809645,-0.045064885,-0.0345519387,2.6918841497
-319.3289983925,249.3161968669,36.4140428915,-0.0457529099,-0.0347282266,2.6909822473
-319.3468737777,249.3248551993,36.4339048184,-0.0464443994,-0.0349007966,2.6900666448
-319.3647411681,249.3335300178,36.4537667454,-0.0471392795,-0.0350696595,2.6891372743
-319.3826004285,249.3422215613,36.4736286724,-0.0478374769,-0.0352348257,2.688194069
-319.4004514226,249.35093007,36.4934905993,-0.0485389182,-0.0353963057,2.6872369639
-319.4182940127,249.3596557843,36.5133525263,-0.0492435303,-0.0355541102,2.6862658951
-319.4361280598,249.3683989459,36.5332144533,-0.0499512402,-0.0357082496,2.6852808005
-319.4539534237,249.377159797,36.5530763802,-0.0506619754,-0.0358587347,2.6842816193
-319.471769963,249.3859385803,36.5729383072,-0.0513756632,-0.0360055758,2.6832682921
-319.4895775349,249.3947355395,36.5928002342,-0.0520922315,-0.0361487836,2.6822407609
-319.5073759955,249.4035509187,36.6126621611,-0.0528116083,-0.0362883686,2.6811989693
-319.5251651993,249.4123849626,36.6325240881,-0.0535337215,-0.0364243414,2.6801428622
-319.542945,249.4212379166,36.6523860151,-0.0542584996,-0.0365567125,2.6790723859
-319.5607152496,249.4301100263,36.672247942,-0.0549858712,-0.0366854925,2.6779874883
-319.5784757991,249.4390015382,36.692109869,-0.0557157651,-0.0368106919,2.6768881185
-319.5962264982,249.4479126989,36.711971796,-0.0564481101,-0.0369323213,2.6757742272
-319.6139671951,249.4568437556,36.7318337229,-0.0571828356,-0.0370503913,2.6746457663
-319.631697737,249.4657949558,36.7516956499,-0.057919871,-0.0371649125,2.6735026892
-319.6494179696,249.4747665474,36.7715575769,-0.0586591458,-0.0372758953,2.6723449509
-319.6671277375,249.4837587784,36.7914195038,-0.0594005898,-0.0373833503,2.6711725075
-319.6848268839,249.4927718974,36.8112814308,-0.0601441332,-0.0374872881,2.6699853167
-319.7025152507,249.501806153,36.8311433578,-0.0608897062,-0.0375877192,2.6687833373
-319.7201926786,249.5108617941,36.8510052847,-0.0616372391,-0.0376846543,2.6675665299
-319.737859007,249.5199390698,36.8708672117,-0.0623866628,-0.0377781038,2.6663348561
-319.7555140739,249.5290382293,36.8907291386,-0.063137908,-0.0378680783,2.6650882792
-319.7731577162,249.5381595218,36.9105910656,-0.0638909059,-0.0379545884,2.6638267635
-319.7907897694,249.5473031967,36.9304529926,-0.0646455877,-0.0380376446,2.662550275
-319.8084100676,249.5564695033,36.9503149195,-0.0654018849,-0.0381172575,2.6612587809
-319.8260184438,249.5656586912,36.9701768465,-0.0661597293,-0.0381934377,2.6599522498
-319.8436147297,249.5748710097,36.9900387735,-0.0669190528,-0.0382661956,2.6586306517
-319.8611987554,249.5841067079,37.0099007004,-0.0676797875,-0.0383355419,2.6572939578
-319.8787703501,249.5933660352,37.0297626274,-0.0684418657,-0.0384014871,2.6559421408
-319.8963293416,249.6026492405,37.0496245544,-0.0692052201,-0.0384640417,2.6545751747
-319.9138755561,249.6119565728,37.0694864813,-0.0699697833,-0.0385232164,2.6531930348
-319.931408819,249.6212882807,37.0893484083,-0.0707354884,-0.0385790217,2.6517956977
-319.948928954,249.6306446126,37.1092103353,-0.0715022685,-0.0386314681,2.6503831414
-319.9664357837,249.6400258167,37.1290722622,-0.072270057,-0.0386805662,2.6489553453
-319.9839291293,249.6494321408,37.1489341892,-0.0730387876,-0.0387263266,2.64751229
-320.0014088108,249.6588638325,37.1687961162,-0.073808394,-0.0387687598,2.6460539574
-320.0188746468,249.6683211389,37.1886580431,-0.0745788102,-0.0388078763,2.6445803308
-320.0363264547,249.6778043066,37.2085199701,-0.0753499705,-0.0388436867,2.6430913947
-320.0537640506,249.687313582,37.2283818971,-0.0761218093,-0.0388762017,2.6415871351
-320.0711872492,249.6968492109,37.248243824,-0.0768942613,-0.0389054316,2.640067539
-320.0885958639,249.7064114386,37.268105751,-0.0776672613,-0.0389313872,2.638532595
-320.105989707,249.7160005097,37.287967678,-0.0784407444,-0.0389540789,2.6369822929
-320.1233685894,249.7256166686,37.3078296049,-0.0792146459,-0.0389735173,2.6354166236
-320.1407323205,249.7352601586,37.3276915319,-0.0799889013,-0.038989713,2.6338355795
-320.1580807088,249.7449312229,37.3475534589,-0.0807634462,-0.0390026765,2.6322391543
-320.1754135612,249.7546301035,37.3674153858,-0.0815382166,-0.0390124183,2.6306273427
-320.1927306834,249.764357042,37.3872773128,-0.0823131485,-0.0390189491,2.629000141
-320.2100318799,249.7741122792,37.4071392398,-0.0830881784,-0.0390222794,2.6273575466
-320.2273169539,249.7838960551,37.4270011667,-0.0838632427,-0.0390224198,2.6256995581
-320.2445857071,249.7937086089,37.4468630937,-0.0846382783,-0.0390193807,2.6240261755
-320.2618379403,249.803550179,37.4667250207,-0.0854132219,-0.0390131728,2.6223374001
-320.2790734526,249.8134210028,37.4865869476,-0.0861880109,-0.0390038066,2.6206332342
-320.2962920422,249.8233213168,37.5064488746,-0.0869625826,-0.0389912927,2.6189136816
-320.3134935058,249.8332513567,37.5263108016,-0.0877368746,-0.0389756417,2.6171787471
-320.330677639,249.8432113572,37.5461727285,-0.0885108246,-0.038956864,2.6154284371
-320.3478442359,249.8532015519,37.5660346555,-0.0892843707,-0.0389349702,2.6136627587
-320.3649930896,249.8632221734,37.5858965825,-0.0900574511,-0.038909971,2.6118817208
-320.3821239918,249.8732734532,37.6057585094,-0.0908300042,-0.0388818768,2.6100853332
-320.3992367331,249.8833556217,37.6256204364,-0.0916019687,-0.0388506982,2.6082736069
-320.4163311026,249.8934689083,37.6454823633,-0.0923732833,-0.0388164458,2.6064465543
-320.4334068883,249.903613541,37.6653442903,-0.0931438872,-0.0387791301,2.6046041888
-320.450463877,249.9137897468,37.6852062173,-0.0939137196,-0.0387387617,2.6027465252
-320.4675018543,249.9239977513,37.7050681442,-0.09468272,-0.0386953512,2.6008735794
-320.4845206045,249.9342377791,37.7249300712,-0.095450828,-0.038648909,2.5989853686
-320.5015199107,249.9445100531,37.7447919982,-0.0962179836,-0.0385994458,2.597081911
-320.5184995547,249.9548147953,37.7646539251,-0.0969841268,-0.0385469721,2.5951632262
-320.5354593173,249.965152226,37.7845158521,-0.097749198,-0.0384914985,2.5932293348
-320.5523989779,249.9755225643,37.8043777791,-0.0985131377,-0.0384330355,2.5912802588
-320.5693183148,249.9859260278,37.824239706,-0.0992758866,-0.0383715937,2.5893160212
-320.5862171052,249.9963628328,37.844101633,-0.1000373857,-0.0383071837,2.5873366462
-320.6030951249,250.0068331938,37.86396356,-0.100797576,-0.0382398159,2.5853421594
-320.6199521488,250.0173373242,37.8838254869,-0.101556399,-0.038169501,2.5833325871
-320.6367879505,250.0278754355,37.9036874139,-0.1023137962,-0.0380962494,2.5813079572
-320.6536023024,250.0384477379,37.9235493409,-0.1030697095,-0.0380200719,2.5792682986
-320.6703949758,250.0490544397,37.9434112678,-0.1038240807,-0.0379409789,2.5772136414
-320.687165741,250.0596957478,37.9632731948,-0.1045768521,-0.0378589809,2.5751440166
-320.7039143669,250.0703718673,37.9831351218,-0.1053279662,-0.0377740886,2.5730594567
-320.7206406216,250.0810830018,38.0029970487,-0.1060773654,-0.0376863125,2.5709599952
-320.7373442719,250.091829353,38.0228589757,-0.1068249927,-0.0375956631,2.5688456667
-320.7540250835,250.1026111209,38.0427209027,-0.1075707911,-0.0375021511,2.5667165069
-320.7706828211,250.1134285036,38.0625828296,-0.1083147038,-0.0374057869,2.5645725528
-320.7873172483,250.1242816977,38.0824447566,-0.1090566743,-0.0373065811,2.5624138423
-320.8039281276,250.1351708976,38.1023066836,-0.1097966463,-0.0372045443,2.5602404146
-320.8205152206,250.1460962961,38.1221686105,-0.1105345635,-0.037099687,2.55805231
-320.8370782877,250.1570580839,38.1420305375,-0.1112703702,-0.0369920199,2.5558495697
-320.8536170883,250.1680564499,38.1618924645,-0.1120040106,-0.0368815533,2.5536322364
-320.8701313809,250.179091581,38.1817543914,-0.1127354292,-0.036768298,2.5514003535
-320.8866209229,250.1901636623,38.2016163184,-0.1134645707,-0.0366522644,2.5491539657
-320.9030854707,250.2012728765,38.2214782454,-0.1141913801,-0.0365334632,2.5468931189
-320.9195247797,250.2124194046,38.2413401723,-0.1149158024,-0.0364119048,2.5446178598
-320.9359386047,250.2236034255,38.2612020993,-0.1156377831,-0.0362875999,2.5423282365
-320.9523266989,250.2348251158,38.2810640263,-0.1163572676,-0.0361605589,2.540024298
-320.9686888153,250.2460846502,38.3009259532,-0.1170742018,-0.0360307925,2.5377060943
-320.9850247054,250.2573822012,38.3207878802,-0.1177885316,-0.0358983112,2.5353736767
-321.0013341201,250.268717939,38.3406498072,-0.1185002031,-0.0357631256,2.5330270975
-321.0176168095,250.2800920319,38.3605117341,-0.1192091629,-0.0356252462,2.5306664099
-321.0338725225,250.2915046456,38.3803736611,-0.1199153575,-0.0354846835,2.5282916684
-321.0501010074,250.3029559439,38.400235588,-0.1206187336,-0.0353414482,2.5259029284
-321.0663020117,250.314446088,38.420097515,-0.1213192384,-0.0351955507,2.5235002465
-321.082475282,250.3259752372,38.439959442,-0.122016819,-0.0350470017,2.5210836801
-321.098620564,250.3375435481,38.4598213689,-0.1227114228,-0.0348958117,2.5186532879
-321.1147376028,250.3491511751,38.4796832959,-0.1234029977,-0.0347419913,2.5162091295
-321.1308261428,250.3607982703,38.4995452229,-0.1240914913,-0.0345855509,2.5137512656
-321.1468859273,250.3724849833,38.5194071498,-0.1247768518,-0.0344265013,2.511279758
-321.1629166993,250.3842114614,38.5392690768,-0.1254590274,-0.0342648528,2.5087946693
-321.1789182009,250.3959778494,38.5591310038,-0.1261379666,-0.0341006162,2.5062960633
-321.1948901735,250.4077842895,38.5789929307,-0.1268136182,-0.0339338019,2.5037840049
-321.2108323578,250.4196309216,38.5988548577,-0.127485931,-0.0337644205,2.5012585598
-321.226744494,250.431517883,38.6187167847,-0.1281548542,-0.0335924825,2.4987197948
-321.2426263216,250.4434453085,38.6385787116,-0.128820337,-0.0334179985,2.4961677778
-321.2584775796,250.4554133304,38.6584406386,-0.1294823291,-0.0332409792,2.4936025777
-321.2742980062,250.4674220783,38.6783025656,-0.1301407801,-0.0330614349,2.4910242642
-321.2900873392,250.4794716793,38.6981644925,-0.1307956401,-0.0328793763,2.4884329081
-321.305845316,250.4915622579,38.7180264195,-0.1314468591,-0.032694814,2.4858285814
-321.3215716731,250.5036939357,38.7378883465,-0.1320943876,-0.0325077584,2.4832113567
-321.337266147,250.5158668321,38.7577502734,-0.1327381761,-0.0323182202,2.480581308
-321.3529284733,250.5280810635,38.7776122004,-0.1333781755,-0.0321262099,2.4779385099
-321.3685583874,250.5403367436,38.7974741274,-0.1340143367,-0.0319317381,2.4752830382
-321.3841556242,250.5526339836,38.8173360543,-0.1346466109,-0.0317348153,2.4726149697
-321.3997199184,250.5649728918,38.8371979813,-0.1352749497,-0.031535452,2.469934382
-321.415251004,250.5773535737,38.8570599083,-0.1358993045,-0.031333659,2.4672413537
-321.4307486148,250.5897761322,38.8769218352,-0.1365196274,-0.0311294466,2.4645359645
-321.4462124845,250.6022406672,38.8967837622,-0.1371358702,-0.0309228254,2.461818295
-321.4616423463,250.6147472761,38.9166456892,-0.1377479853,-0.0307138061,2.4590884266
-321.477037933,250.6272960531,38.9365076161,-0.1383559251,-0.0305023991,2.4563464418
-321.4923989775,250.6398870898,38.9563695431,-0.1389596424,-0.030288615,2.453592424
-321.5077252122,250.652520475,38.9762314701,-0.13955909,-0.0300724644,2.4508264575
-321.5230163695,250.6651962944,38.996093397,-0.140154221,-0.0298539578,2.4480486277
-321.5382721815,250.677914631,39.015955324,-0.1407449887,-0.0296331059,2.4452590206
-321.5534923803,250.6906755649,39.035817251,-0.1413313467,-0.029409919,2.4424577235
-321.5686766979,250.703479173,39.0556791779,-0.1419132486,-0.0291844079,2.4396448243
-321.5838248662,250.7163255297,39.0755411049,-0.1424906485,-0.0289565831,2.4368204121
-321.5989366169,250.7292147062,39.0954030319,-0.1430635005,-0.028726455,2.4339845767
-321.6140116818,250.7421467707,39.1152649588,-0.1436317588,-0.0284940343,2.4311374089
-321.6290497929,250.7551217885,39.1351268858,-0.1441953782,-0.0282593316,2.4282790004
-321.644050682,250.7681398221,39.1549888127,-0.1447543134,-0.0280223573,2.4254094438
-321.6590140811,250.7812009307,39.1748507397,-0.1453085193,-0.0277831221,2.4225288326
-321.6739397222,250.7943051707,39.1947126667,-0.1458579512,-0.0275416365,2.419637261
-321.6888273376,250.8074525953,39.2145745936,-0.1464025644,-0.0272979111,2.4167348245
-321.7036766596,250.8206432549,39.2344365206,-0.1469423146,-0.0270519563,2.4138216191
-321.7184874207,250.8338771967,39.2542984476,-0.1474771577,-0.0268037828,2.410897742
-321.7332593539,250.8471544649,39.2741603745,-0.1480070496,-0.0265534012,2.4079632909
-321.7479921921,250.8604751007,39.2940223015,-0.1485319466,-0.0263008219,2.4050183646
-321.7626856686,250.873839142,39.3138842285,-0.1490518051,-0.0260460556,2.4020630629
-321.7773395173,250.887246624,39.3337461554,-0.1495665819,-0.0257891128,2.3990974861
-321.7919534721,250.9006975785,39.3536080824,-0.1500762337,-0.025530004,2.3961217357
-321.8065272675,250.9141920343,39.3734700094,-0.1505807177,-0.0252687399,2.3931359139
-321.8210606383,250.9277300172,39.3933319363,-0.1510799912,-0.0250053309,2.3901401238
-321.8355533198,250.9413115498,39.4131938633,-0.1515740117,-0.0247397876,2.3871344692
-321.8500050479,250.9549366516,39.4330557903,-0.1520627369,-0.0244721206,2.384119055
-321.8644155589,250.968605339,39.4529177172,-0.1525461247,-0.0242023405,2.3810939866
-321.8787845897,250.9823176252,39.4727796442,-0.1530241332,-0.0239304577,2.3780593706
-321.8931118778,250.9960735204,39.4926415712,-0.1534967208,-0.023656483,2.3750153142
-321.9073971613,251.0098730317,39.5125034981,-0.1539638461,-0.0233804267,2.3719619254
-321.9216401791,251.0237161629,39.5323654251,-0.1544254678,-0.0231022994,2.3688993133
-321.9358406704,251.0376029147,39.5522273521,-0.1548815448,-0.0228221118,2.3658275874
-321.9499983758,251.0515332849,39.572089279,-0.1553320364,-0.0225398744,2.3627468584
-321.964113036,251.0655072677,39.591951206,-0.155776902,-0.0222555977,2.3596572376
-321.9781843928,251.0795248546,39.611813133,-0.1562161011,-0.0219692923,2.356558837
-321.9922121891,251.0935860337,39.6316750599,-0.1566495936,-0.0216809688,2.3534517698
