x,y
-336.395996094,191.761993408
-336.441986084,191.671005249
-336.480987549,191.574996948
-336.522003174,191.475006104
-336.555999756,191.376998901
-336.596008301,191.281005859
-336.634002686,191.177993774
-336.677001953,191.083999634
-336.716003418,190.992004395
-336.75,190.901992798
-336.786987305,190.815002441
-336.821990967,190.729995728
-336.856994629,190.647003174
-336.885009766,190.565002441
-336.920013428,190.48500061
-336.95199585,190.406997681
-336.981994629,190.330001831
-337.011993408,190.26499939
-337.045013428,190.192993164
-337.074005127,190.128005981
-337.098999023,190.063995361
-337.119995117,189.994995117
-337.144989014,189.932998657
-337.17098999,189.876998901
-337.196014404,189.820007324
-337.216003418,189.766998291
-337.233001709,189.710998535
-337.25201416,189.664001465
-337.272003174,189.619995117
-337.290008545,189.574996948
-337.308013916,189.531005859
-337.324005127,189.485992432
-337.338012695,189.445999146
-337.350006104,189.406005859
-337.364013672,189.369995117
-337.37399292,189.337005615
-337.385986328,189.305999756
-337.399993896,189.272003174
-337.410003662,189.242004395
-337.417999268,189.214996338
-337.428985596,189.186004639
-337.441009521,189.156005859
-337.45401001,189.128005981
-337.462005615,189.100997925
-337.472991943,189.067001343
-337.485992432,189.033004761
-337.497009277,188.996002197
-337.510986328,188.960998535
-337.523986816,188.919006348
-337.535003662,188.878997803
-337.549987793,188.835006714
-337.570007324,188.791000366
-337.584991455,188.744003296
-337.604003906,188.68800354
-337.62600708,188.628005981
-337.648986816,188.56300354
-337.67199707,188.496002197
-337.696990967,188.421005249
-337.720001221,188.339004517
-337.75100708,188.251998901
-337.783996582,188.160995483
-337.816009521,188.067993164
-337.846984863,187.970001221
-337.889007568,187.867004395
-337.928009033,187.76600647
-337.967987061,187.662994385
-337.99798584,187.555999756
-338.031005859,187.453994751
-338.065002441,187.354995728
-338.098999023,187.253997803
-338.135009766,187.158996582
-338.167999268,187.065002441
-338.20300293,186.973999023
-338.231994629,186.889007568
-338.265014648,186.804000854
-338.29699707,186.723007202
-338.317993164,186.643005371
-338.351989746,186.570007324
-338.385986328,186.5
-338.410003662,186.430999756
-338.434997559,186.360992432
-338.458007812,186.298995972
-338.483001709,186.238006592
-338.506988525,186.182998657
-338.528015137,186.128005981
-338.544006348,186.076004028
-338.566986084,186.022003174
-338.588989258,185.975997925
-338.609985352,185.929000854
-338.627990723,185.884002686
-338.645996094,185.837005615
-338.662994385,185.79699707
-338.678985596,185.755996704
-338.696014404,185.712997437
-338.708007812,185.673995972
-338.726013184,185.632995605
-338.744995117,185.597000122
-338.759002686,185.559005737
-338.773986816,185.526000977
-338.790008545,185.490997314
-338.803985596,185.455001831
-338.819000244,185.414993286
-338.837005615,185.375
-338.851989746,185.335998535
-338.868988037,185.296005249
-338.888000488,185.255004883
-338.903991699,185.205001831
-338.92300415,185.151992798
-338.946014404,185.091003418
-338.968994141,185.033004761
-338.997009277,184.973007202
-339.023010254,184.910003662
-339.04598999,184.843994141
-339.072998047,184.779006958
-339.101989746,184.708999634
-339.131011963,184.643997192
-339.158996582,184.578994751
-339.187988281,184.511001587
-339.216003418,184.444000244
-339.243988037,184.376998901
-339.273010254,184.311004639
-339.303985596,184.244003296
-339.329986572,184.177993774
-339.359008789,184.10899353
-339.389007568,184.041000366
-339.419006348,183.975997925
-339.446990967,183.906997681
-339.475006104,183.839004517
-339.49798584,183.776000977
-339.527008057,183.712005615
-339.553009033,183.654006958
-339.57598877,183.600006104
-339.601989746,183.544006348
-339.625,183.492004395
-339.647003174,183.442001343
-339.666992188,183.397003174
-339.687011719,183.348007202
-339.704986572,183.304000854
-339.722991943,183.26600647
-339.742004395,183.227005005
-339.757995605,183.188995361
-339.773986816,183.149993896
-339.792999268,183.11000061
-339.811004639,183.067001343
-339.82800293,183.018997192
-339.846984863,182.970001221
-339.872009277,182.916000366
-339.893005371,182.85899353
-339.920013428,182.79699707
-339.944000244,182.729003906
-339.968994141,182.660003662
-339.99899292,182.591995239
-340.026000977,182.520004272
-340.054992676,182.43800354
-340.079986572,182.358001709
-340.108001709,182.276992798
-340.136993408,182.199996948
-340.161987305,182.115997314
-340.186004639,182.029006958
-340.213989258,181.949996948
-340.243988037,181.869003296
-340.269012451,181.785995483
-340.295013428,181.70199585
-340.321990967,181.615997314
-340.347991943,181.537994385
-340.375,181.457000732
-340.404998779,181.37399292
-340.424987793,181.294998169
-340.450012207,181.222000122
-340.470001221,181.147994995
-340.484008789,181.078994751
-340.49798584,181.009994507
-340.514007568,180.951004028
-340.531005859,180.88999939
-340.542999268,180.835998535
-340.554992676,180.783996582
-340.562011719,180.733001709
-340.570007324,180.684005737
-340.584014893,180.641998291
-340.591003418,180.600997925
-340.598999023,180.559997559
-340.609008789,180.518997192
-340.614013672,180.481002808
-340.619995117,180.442993164
-340.62399292,180.404998779
-340.631011963,180.365997314
-340.644989014,180.320999146
-340.653015137,180.283004761
-340.658996582,180.242004395
-340.665985107,180.199996948
-340.678009033,180.151992798
-340.686004639,180.098007202
-340.686004639,180.039993286
-340.696990967,179.977996826
-340.709014893,179.910995483
-340.718994141,179.843002319
-340.721984863,179.774993896
-340.727996826,179.697998047
-340.736999512,179.619003296
-340.739990234,179.537994385
-340.744995117,179.460998535
-340.75201416,179.380004883
-340.760009766,179.300003052
-340.764007568,179.225006104
-340.760986328,179.147994995
-340.761993408,179.070007324
-340.763000488,178.996994019
-340.759002686,178.932998657
-340.761993408,178.871994019
-340.764007568,178.817993164
-340.759002686,178.76499939
-340.755004883,178.718002319
-340.756011963,178.675003052
-340.759002686,178.632995605
-340.755004883,178.589996338
-340.753997803,178.54800415
-340.75,178.507003784
-340.747009277,178.468002319
-340.742004395,178.429000854
-340.742004395,178.393005371
-340.742004395,178.36000061
-340.740997314,178.324005127
-340.739013672,178.287994385
-340.731994629,178.251998901
-340.726013184,178.216003418
-340.721008301,178.175994873
-340.716003418,178.126998901
-340.709991455,178.089004517
-340.705993652,178.04699707
-340.699005127,178.005004883
-340.683990479,177.960998535
-340.678009033,177.912994385
-340.67199707,177.863998413
-340.661987305,177.817001343
-340.651000977,177.76600647
-340.635009766,177.712997437
-340.62399292,177.660003662
-340.619995117,177.606994629
-340.608001709,177.555999756
-340.595001221,177.498001099
-340.57901001,177.440002441
-340.566986084,177.382995605
-340.558013916,177.326004028
-340.545013428,177.26600647
-340.523986816,177.208999634
-340.502990723,177.152999878
-340.486999512,177.095993042
-340.467987061,177.024993896
-340.447998047,176.957992554
-340.427001953,176.893997192
-340.406005859,176.828994751
-340.385986328,176.761993408
-340.365997314,176.692001343
-340.342010498,176.62600708
-340.315002441,176.56300354
-340.292999268,176.496002197
-340.265991211,176.429992676
-340.236999512,176.363006592
-340.207000732,176.294006348
-340.177001953,176.227996826
-340.149993896,176.162002563
-340.114990234,176.091995239
-340.082000732,176.026992798
-340.050994873,175.960998535
-340.020996094,175.895004272
-339.988006592,175.830993652
-339.950012207,175.761993408
-339.919006348,175.705001831
-339.889007568,175.643997192
-339.858001709,175.582992554
-339.82800293,175.529006958
-339.791992188,175.477005005
-339.765014648,175.417999268
-339.736999512,175.363006592
-339.70098877,175.31199646
-339.666992188,175.259002686
-339.632995605,175.194000244
-339.596008301,175.147994995
-339.563995361,175.100997925
-339.529998779,175.052993774
-339.50201416,175.005004883
-339.468994141,174.960006714
-339.436004639,174.914001465
-339.403015137,174.867996216
-339.372009277,174.824005127
-339.337005615,174.783004761
-339.303009033,174.73500061
-339.266998291,174.697998047
-339.229003906,174.654998779
-339.191986084,174.615005493
-339.153991699,174.570999146
-339.118988037,174.524993896
-339.079986572,174.485992432
-339.040008545,174.447998047
-339,174.408004761
-338.959991455,174.360992432
-338.915985107,174.31300354
-338.868011475,174.274993896
-338.822998047,174.225006104
-338.776000977,174.177001953
-338.725006104,174.132003784
-338.67098999,174.087997437
-338.618011475,174.04699707
-338.563995361,174
-338.510986328,173.955993652
-338.454986572,173.912002563
-338.398010254,173.869995117
-338.333007812,173.822998047
-338.277008057,173.774993896
-338.217010498,173.729995728
-338.157012939,173.68800354
-338.096984863,173.649002075
-338.035003662,173.608001709
-337.972991943,173.569000244
-337.914001465,173.531005859
-337.854003906,173.496994019
-337.792999268,173.462005615
-337.734008789,173.427993774
-337.677001953,173.397003174
-337.622009277,173.365997314
-337.566009521,173.335998535
-337.510009766,173.305999756
-337.459014893,173.276992798
-337.403015137,173.242996216
-337.348999023,173.207000732
-337.29699707,173.179000854
-337.242004395,173.149002075
-337.188995361,173.121994019
-337.138000488,173.089004517
-337.085998535,173.061004639
-337.036010742,173.033004761
-336.986999512,173.007003784
-336.937988281,172.981002808
-336.890014648,172.955993652
-336.838989258,172.927001953
-336.787994385,172.895996094
-336.734985352,172.871002197
-336.683013916,172.828994751
-336.62600708,172.794998169
-336.566986084,172.761993408
-336.502990723,172.729995728
-336.438995361,172.697006226
-336.377990723,172.664993286
-336.313995361,172.636001587
-336.24899292,172.606002808
-336.180999756,172.578994751
-336.113006592,172.544998169
-336.04598999,172.516998291
-335.986999512,172.498001099
-335.936004639,172.477996826
-335.889007568,172.460998535
-335.850006104,172.442001343
-335.815002441,172.429000854
-335.781005859,172.42199707
-335.755004883,172.412002563
-335.735992432,172.401992798
-335.717010498,172.393997192
-335.707000732,172.38999939
-335.70098877,172.389007568
-335.696990967,172.386993408
-335.696014404,172.386001587
-335.696990967,172.388000488
-335.696014404,172.388000488
-335.690002441,172.384002686
-335.675994873,172.376998901
-335.653991699,172.369003296
-335.62298584,172.361999512
-335.587005615,172.352005005
-335.54901123,172.337997437
-335.506988525,172.324996948
-335.459991455,172.309997559
-335.408996582,172.294998169
-335.355987549,172.272994995
-335.302001953,172.255996704
-335.244995117,172.23500061
-335.184997559,172.220001221
-335.12600708,172.199005127
-335.066986084,172.182998657
-335.005004883,172.162994385
-334.942993164,172.13999939
-334.881011963,172.12600708
-334.815002441,172.104995728
-334.75,172.087005615
-334.686004639,172.061004639
-334.618988037,172.044998169
-334.552001953,172.026992798
-334.485992432,171.992996216
-334.415985107,171.973999023
-334.351013184,171.949996948
-334.278991699,171.932006836
-334.207000732,171.906005859
-334.136993408,171.880996704
-334.065002441,171.860992432
-333.992004395,171.835006714
-333.92199707,171.811004639
-333.851013184,171.789993286
-333.778015137,171.764007568
