x,y,s,kappa,dkappa,theta
-325.700664912,168.85354478,55.8075551003,0.0021191889,0.0058111991,2.7526422242
-325.719027492,168.86106983,55.8273997655,0.0022345088,0.005810909,2.752685423
-325.737390406,168.868594066,55.8472444307,0.0023498144,0.0058097729,2.7527309103
-325.755753671,168.876117446,55.8670890959,0.0024650892,0.0058077978,2.7527786854
-325.774117304,168.883639927,55.8869337612,0.0025803165,0.0058049905,2.7528287477
-325.792481322,168.891161468,55.9067784264,0.0026954799,0.0058013578,2.752881096
-325.810845742,168.898682027,55.9266230916,0.0028105631,0.0057969067,2.752935729
-325.829210582,168.906201561,55.9464677568,0.0029255499,0.0057916439,2.7529926447
-325.847575858,168.91372003,55.966312422,0.0030404243,0.0057855764,2.7530518413
-325.865941588,168.92123739,55.9861570873,0.0031551703,0.005778711,2.7531133163
-325.884307789,168.9287536,56.0060017525,0.0032697722,0.0057710545,2.753177067
-325.902674477,168.936268618,56.0258464177,0.0033842144,0.0057626138,2.7532430903
-325.92104167,168.943782403,56.0456910829,0.0034984814,0.0057533958,2.753311383
-325.939409384,168.951294913,56.0655357482,0.0036125577,0.0057434072,2.7533819414
-325.957777637,168.958806106,56.0853804134,0.0037264283,0.0057326551,2.7534547617
-325.976146446,168.96631594,56.1052250786,0.003840078,0.0057211462,2.7535298394
-325.994515826,168.973824375,56.1250697438,0.0039534918,0.0057088874,2.7536071702
-326.012885796,168.981331369,56.144914409,0.004066655,0.0056958855,2.7536867492
-326.031256371,168.98883688,56.1647590743,0.0041795528,0.0056821474,2.7537685713
-326.049627569,168.996340867,56.1846037395,0.0042921708,0.00566768,2.753852631
-326.067999406,169.00384329,56.2044484047,0.0044044945,0.0056524901,2.7539389227
-326.086371899,169.011344106,56.2242930699,0.0045165096,0.0056365846,2.7540274404
-326.104745064,169.018843276,56.2441377351,0.004628202,0.0056199704,2.7541181778
-326.123118917,169.026340759,56.2639824004,0.0047395578,0.0056026542,2.7542111284
-326.141493476,169.033836513,56.2838270656,0.004850563,0.0055846429,2.7543062854
-326.159868756,169.041330499,56.3036717308,0.004961204,0.0055659435,2.7544036416
-326.178244774,169.048822675,56.323516396,0.0050714671,0.0055465627,2.7545031897
-326.196621545,169.056313002,56.3433610612,0.0051813389,0.0055265074,2.7546049221
-326.214999087,169.06380144,56.3632057265,0.0052908061,0.0055057845,2.7547088309
-326.233377415,169.071287948,56.3830503917,0.0053998554,0.0054844009,2.7548149079
-326.251756545,169.078772486,56.4028950569,0.0055084739,0.0054623633,2.7549231447
-326.270136493,169.086255016,56.4227397221,0.0056166487,0.0054396787,2.7550335326
-326.288517275,169.093735496,56.4425843873,0.0057243669,0.0054163539,2.7551460627
-326.306898907,169.101213889,56.4624290526,0.005831616,0.0053923957,2.7552607258
-326.325281404,169.108690154,56.4822737178,0.0059383833,0.0053678111,2.7553775125
-326.343664781,169.116164254,56.502118383,0.0060446567,0.0053426068,2.755496413
-326.362049056,169.123636147,56.5219630482,0.0061504238,0.0053167898,2.7556174175
-326.380434242,169.131105797,56.5418077135,0.0062556725,0.0052903669,2.7557405158
-326.398820355,169.138573165,56.5616523787,0.0063603909,0.0052633449,2.7558656975
-326.417207411,169.146038212,56.5814970439,0.0064645672,0.0052357307,2.7559929519
-326.435595424,169.1535009,56.6013417091,0.0065681897,0.0052075311,2.7561222681
-326.453984409,169.160961191,56.6211863743,0.0066712468,0.0051787531,2.7562536352
-326.472374382,169.168419047,56.6410310396,0.0067737272,0.0051494035,2.7563870416
-326.490765358,169.175874432,56.6608757048,0.0068756195,0.0051194891,2.756522476
-326.509157351,169.183327307,56.68072037,0.0069769126,0.0050890168,2.7566599264
-326.527550375,169.190777636,56.7005650352,0.0070775955,0.0050579934,2.7567993809
-326.545944445,169.198225381,56.7204097004,0.0071776573,0.0050264259,2.7569408273
-326.564339576,169.205670506,56.7402543657,0.0072770874,0.004994321,2.7570842532
-326.582735782,169.213112975,56.7600990309,0.0073758751,0.0049616856,2.7572296458
-326.601133078,169.22055275,56.7799436961,0.0074740099,0.0049285266,2.7573769924
-326.619531476,169.227989798,56.7997883613,0.0075714816,0.0048948508,2.7575262799
-326.637930992,169.23542408,56.8196330265,0.0076682799,0.0048606651,2.757677495
-326.656331639,169.242855563,56.8394776918,0.0077643948,0.0048259764,2.7578306242
-326.67473343,169.25028421,56.859322357,0.0078598164,0.0047907914,2.757985654
-326.69313638,169.257709987,56.8791670222,0.0079545349,0.0047551172,2.7581425704
-326.711540502,169.265132859,56.8990116874,0.0080485406,0.0047189604,2.7583013595
-326.72994581,169.272552792,56.9188563527,0.0081418241,0.004682328,2.7584620068
-326.748352316,169.27996975,56.9387010179,0.008234376,0.0046452269,2.7586244982
-326.766760033,169.287383701,56.9585456831,0.008326187,0.0046076638,2.7587888188
-326.785168976,169.29479461,56.9783903483,0.0084172481,0.0045696457,2.758954954
-326.803579156,169.302202444,56.9982350135,0.0085075502,0.0045311794,2.7591228887
-326.821990587,169.30960717,57.0180796788,0.0085970846,0.0044922718,2.7592926079
-326.84040328,169.317008755,57.037924344,0.0086858426,0.0044529296,2.7594640961
-326.858817249,169.324407165,57.0577690092,0.0087738156,0.0044131599,2.759637338
-326.877232506,169.33180237,57.0776136744,0.0088609952,0.0043729694,2.7598123178
-326.895649063,169.339194336,57.0974583396,0.0089473731,0.0043323649,2.7599890196
-326.914066932,169.346583032,57.1173030049,0.0090329411,0.0042913535,2.7601674276
-326.932486125,169.353968427,57.1371476701,0.0091176914,0.0042499418,2.7603475256
-326.950906655,169.361350489,57.1569923353,0.0092016159,0.0042081368,2.7605292972
-326.969328532,169.368729187,57.1768370005,0.0092847069,0.0041659453,2.7607127261
-326.987751768,169.37610449,57.1966816657,0.0093669569,0.0041233741,2.7608977955
-327.006176375,169.383476369,57.216526331,0.0094483584,0.0040804303,2.7610844887
-327.024602364,169.390844794,57.2363709962,0.0095289041,0.0040371205,2.7612727888
-327.043029745,169.398209733,57.2562156614,0.0096085867,0.0039934516,2.7614626788
-327.061458531,169.405571159,57.2760603266,0.0096873992,0.0039494306,2.7616541415
-327.079888732,169.412929043,57.2959049919,0.0097653346,0.0039050642,2.7618471594
-327.098320358,169.420283354,57.3157496571,0.0098423863,0.0038603593,2.7620417152
-327.11675342,169.427634065,57.3355943223,0.0099185475,0.0038153228,2.7622377912
-327.135187929,169.434981148,57.3554389875,0.0099938118,0.0037699616,2.7624353698
-327.153623894,169.442324575,57.3752836527,0.0100681727,0.0037242824,2.762634433
-327.172061326,169.449664318,57.395128318,0.010141624,0.0036782922,2.7628349628
-327.190500235,169.45700035,57.4149729832,0.0102141596,0.0036319978,2.7630369412
-327.208940631,169.464332645,57.4348176484,0.0102857736,0.003585406,2.7632403499
-327.227382523,169.471661176,57.4546623136,0.01035646,0.0035385238,2.7634451705
-327.24582592,169.478985916,57.4745069788,0.0104262133,0.0034913579,2.7636513846
-327.264270833,169.48630684,57.4943516441,0.0104950279,0.0034439153,2.7638589737
-327.28271727,169.493623923,57.5141963093,0.0105628982,0.0033962027,2.764067919
-327.30116524,169.500937139,57.5340409745,0.0106298191,0.0033482272,2.7642782018
-327.319614753,169.508246463,57.5538856397,0.0106957854,0.0032999954,2.7644898031
-327.338065817,169.515551871,57.5737303049,0.0107607921,0.0032515142,2.764702704
-327.35651844,169.522853338,57.5935749702,0.0108248343,0.0032027906,2.7649168854
-327.374972631,169.530150842,57.6134196354,0.0108879072,0.0031538314,2.765132328
-327.393428399,169.537444358,57.6332643006,0.0109500062,0.0031046434,2.7653490127
-327.411885751,169.544733864,57.6531089658,0.0110111269,0.0030552335,2.76556692
-327.430344695,169.552019336,57.672953631,0.011071265,0.0030056086,2.7657860304
-327.44880524,169.559300753,57.6927982963,0.0111304161,0.0029557754,2.7660063245
-327.467267393,169.566578091,57.7126429615,0.0111885764,0.0029057409,2.7662277826
-327.48573116,169.573851331,57.7324876267,0.0112457418,0.0028555119,2.7664503851
-327.504196551,169.58112045,57.7523322919,0.0113019085,0.0028050953,2.766674112
-327.522663571,169.588385427,57.7721769572,0.0113570729,0.002754498,2.7668989436
-327.541132229,169.595646242,57.7920216224,0.0114112315,0.0027037267,2.76712486
-327.55960253,169.602902875,57.8118662876,0.0114643809,0.0026527884,2.7673518411
-327.578074481,169.610155305,57.8317109528,0.0115165179,0.0026016899,2.7675798669
-327.596548089,169.617403514,57.851555618,0.0115676392,0.002550438,2.7678089172
-327.615023361,169.624647481,57.8714002833,0.0116177421,0.0024990397,2.768038972
-327.633500303,169.631887189,57.8912449485,0.0116668235,0.0024475017,2.7682700109
-327.65197892,169.639122619,57.9110896137,0.0117148809,0.002395831,2.7685020136
-327.670459218,169.646353753,57.9309342789,0.0117619116,0.0023440343,2.7687349599
-327.688941204,169.653580574,57.9507789441,0.0118079133,0.0022921187,2.7689688292
-327.707424883,169.660803063,57.9706236094,0.0118528835,0.0022400908,2.7692036012
-327.72591026,169.668021205,57.9904682746,0.0118968203,0.0021879575,2.7694392554
-327.744397341,169.675234982,58.0103129398,0.0119397214,0.0021357258,2.7696757712
-327.76288613,169.682444379,58.030157605,0.0119815852,0.0020834025,2.7699131281
-327.781376633,169.689649379,58.0500022702,0.0120224097,0.0020309944,2.7701513054
-327.799868855,169.696849968,58.0698469355,0.0120621935,0.0019785084,2.7703902826
-327.8183628,169.70404613,58.0896916007,0.0121009349,0.0019259514,2.7706300389
-327.836858472,169.711237851,58.1095362659,0.0121386328,0.0018733301,2.7708705537
-327.855355876,169.718425116,58.1293809311,0.0121752858,0.0018206515,2.7711118062
-327.873855016,169.725607912,58.1492255963,0.0122108929,0.0017679224,2.7713537757
-327.892355896,169.732786225,58.1690702616,0.0122454531,0.0017151497,2.7715964414
-327.910858519,169.739960042,58.1889149268,0.0122789658,0.0016623403,2.7718397826
-327.929362891,169.74712935,58.208759592,0.0123114301,0.0016095009,2.7720837784
-327.947869013,169.754294137,58.2286042572,0.0123428456,0.0015566385,2.7723284081
-327.96637689,169.761454391,58.2484489225,0.0123732119,0.0015037599,2.7725736508
-327.984886524,169.768610101,58.2682935877,0.0124025288,0.0014508719,2.7728194856
-328.003397919,169.775761254,58.2881382529,0.0124307961,0.0013979815,2.7730658919
-328.021911077,169.782907841,58.3079829181,0.0124580138,0.0013450954,2.7733128487
-328.040426002,169.790049851,58.3278275833,0.0124841821,0.0012922206,2.7735603352
-328.058942695,169.797187273,58.3476722486,0.0125093013,0.0012393639,2.7738083306
-328.07746116,169.804320099,58.3675169138,0.0125333718,0.0011865321,2.774056814
-328.095981398,169.811448319,58.387361579,0.0125563941,0.0011337321,2.7743057648
-328.114503411,169.818571923,58.4072062442,0.0125783691,0.0010809708,2.774555162
-328.133027203,169.825690904,58.4270509094,0.0125992974,0.001028255,2.7748049849
-328.151552773,169.832805254,58.4468955747,0.0126191802,0.0009755916,2.7750552127
-328.170080125,169.839914964,58.4667402399,0.0126380184,0.0009229874,2.7753058248
-328.188609259,169.847020027,58.4865849051,0.0126558134,0.0008704493,2.7755568003
-328.207140177,169.854120437,58.5064295703,0.0126725664,0.0008179841,2.7758081187
-328.22567288,169.861216186,58.5262742355,0.0126882791,0.0007655988,2.7760597591
-328.244207369,169.868307268,58.5461189008,0.0127029531,0.0007133001,2.7763117011
-328.262743645,169.875393678,58.565963566,0.0127165902,0.0006610949,2.776563924
-328.281281709,169.88247541,58.5858082312,0.0127291922,0.0006089901,2.7768164072
-328.299821561,169.889552459,58.6056528964,0.0127407613,0.0005569926,2.7770691303
-328.318363202,169.89662482,58.6254975617,0.0127512996,0.0005051091,2.7773220727
-328.336906632,169.903692489,58.6453422269,0.0127608095,0.0004533466,2.777575214
-328.355451851,169.910755462,58.6651868921,0.0127692935,0.0004017119,2.7778285339
-328.373998859,169.917813736,58.6850315573,0.0127767541,0.0003502119,2.7780820119
-328.392547656,169.924867306,58.7048762225,0.0127831941,0.0002988533,2.7783356279
-328.411098242,169.931916171,58.7247208878,0.0127886164,0.0002476432,2.7785893616
-328.429650616,169.938960328,58.744565553,0.0127930239,0.0001965883,2.7788431928
-328.448204778,169.945999775,58.7644102182,0.0127964199,0.0001456954,2.7790971015
-328.466760727,169.95303451,58.7842548834,0.0127988076,9.497156E-05,2.7793510675
-328.485318462,169.960064532,58.8040995486,0.0128001904,4.4423489E-05,2.7796050709
-328.503877982,169.96708984,58.8239442139,0.0128005719,-5.941919E-06,2.7798590919
-328.522439286,169.974110433,58.8437888791,0.0127999558,-5.6117808E-05,2.7801131105
-328.541002373,169.981126311,58.8636335443,0.012798346,-0.0001060973,2.780367107
-328.559567241,169.988137474,58.8834782095,0.0127957462,-0.0001558736,2.7806210617
-328.578133889,169.995143923,58.9033228747,0.0127921608,-0.0002054398,2.780874955
-328.596702315,170.002145658,58.92316754,0.0127875939,-0.000254789,2.7811287675
-328.615272517,170.009142681,58.9430122052,0.0127820499,-0.0003039145,2.7813824796
-328.633844493,170.016134994,58.9628568704,0.0127755333,-0.0003528092,2.7816360721
-328.652418241,170.023122598,58.9827015356,0.0127680487,-0.0004014665,2.7818895256
-328.670993759,170.030105495,59.0025462008,0.012759601,-0.0004498793,2.782142821
-328.689571045,170.037083689,59.0223908661,0.012750195,-0.000498041,2.7823959393
-328.708150096,170.044057182,59.0422355313,0.0127398358,-0.0005459445,2.7826488614
-328.726730909,170.051025978,59.0620801965,0.0127285285,-0.0005935831,2.7829015685
-328.745313482,170.05799008,59.0819248617,0.0127162786,-0.0006409499,2.7831540419
-328.763897812,170.064949493,59.101769527,0.0127030915,-0.0006880381,2.7834062629
-328.782483895,170.07190422,59.1216141922,0.0126889728,-0.0007348407,2.783658213
-328.80107173,170.078854268,59.1414588574,0.0126739281,-0.0007813509,2.7839098736
-328.819661311,170.08579964,59.1613035226,0.0126579634,-0.0008275619,2.7841612266
-328.838252637,170.092740342,59.1811481878,0.0126410848,-0.0008734668,2.7844122537
-328.856845703,170.09967638,59.2009928531,0.0126232982,-0.0009190588,2.7846629368
-328.875440506,170.106607761,59.2208375183,0.01260461,-0.0009643309,2.784913258
-328.894037042,170.11353449,59.2406821835,0.0125850267,-0.0010092764,2.7851631994
-328.912635308,170.120456574,59.2605268487,0.0125645547,-0.0010538884,2.7854127434
-328.931235299,170.127374021,59.2803715139,0.0125432008,-0.00109816,2.7856618723
-328.949837011,170.134286838,59.3002161792,0.0125209718,-0.0011420843,2.7859105688
-328.96844044,170.141195033,59.3200608444,0.0124978746,-0.0011856546,2.7861588156
-328.987045582,170.148098614,59.3399055096,0.0124739164,-0.0012288639,2.7864065954
-329.005652432,170.154997589,59.3597501748,0.0124491043,-0.0012717054,2.7866538913
-329.024260987,170.161891967,59.37959484,0.0124234457,-0.0013141723,2.7869006864
-329.04287124,170.168781757,59.3994395053,0.0123969482,-0.0013562576,2.787146964
-329.061483188,170.175666968,59.4192841705,0.0123696193,-0.0013979546,2.7873927075
-329.080096825,170.182547611,59.4391288357,0.0123414669,-0.0014392563,2.7876379005
-329.098712147,170.189423694,59.4589735009,0.0123124989,-0.0014801559,2.7878825267
-329.117329148,170.19629523,59.4788181662,0.0122827232,-0.0015206466,2.78812657
-329.135947824,170.203162227,59.4986628314,0.0122521482,-0.0015607215,2.7883700144
-329.154568169,170.210024697,59.5185074966,0.012220782,-0.0016003737,2.7886128443
-329.173190177,170.216882651,59.5383521618,0.0121886332,-0.0016395964,2.7888550439
-329.191813844,170.2237361,59.558196827,0.0121557104,-0.0016783827,2.7890965979
-329.210439164,170.230585057,59.5780414923,0.0121220223,-0.0017167257,2.7893374909
-329.22906613,170.237429533,59.5978861575,0.0120875777,-0.0017546187,2.7895777078
-329.247694738,170.244269541,59.6177308227,0.0120523857,-0.0017920548,2.7898172338
-329.266324981,170.251105094,59.6375754879,0.0120164553,-0.001829027,2.790056054
-329.284956854,170.257936203,59.6574201531,0.0119797959,-0.0018655286,2.790294154
-329.30359035,170.264762883,59.6772648184,0.0119424169,-0.0019015526,2.7905315194
-329.322225463,170.271585147,59.6971094836,0.0119043278,-0.0019370923,2.7907681359
-329.340862188,170.278403008,59.7169541488,0.0118655383,-0.0019721407,2.7910039895
-329.359500517,170.285216481,59.736798814,0.0118260581,-0.0020066911,2.7912390666
-329.378140445,170.292025579,59.7566434792,0.0117858974,-0.0020407364,2.7914733533
-329.396781965,170.298830318,59.7764881445,0.0117450661,-0.00207427,2.7917068365
-329.415425071,170.305630711,59.7963328097,0.0117035744,-0.002107285,2.7919395028
-329.434069755,170.312426775,59.8161774749,0.0116614328,-0.0021397744,2.7921713392
-329.452716012,170.319218523,59.8360221401,0.0116186517,-0.0021717314,2.792402333
-329.471363834,170.326005973,59.8558668053,0.0115752418,-0.0022031492,2.7926324716
-329.490013215,170.332789138,59.8757114706,0.0115312138,-0.0022340209,2.7928617425
-329.508664147,170.339568036,59.8955561358,0.0114865787,-0.0022643396,2.7930901337
-329.527316624,170.346342682,59.915400801,0.0114413474,-0.0022940986,2.7933176332
-329.545970639,170.353113093,59.9352454662,0.0113955312,-0.0023232909,2.7935442293
-329.564626185,170.359879285,59.9550901315,0.0113491413,-0.0023519096,2.7937699104
-329.583283254,170.366641276,59.9749347967,0.0113021893,-0.002379948,2.7939946654
-329.601941839,170.373399082,59.9947794619,0.0112546867,-0.0024073991,2.7942184831
-329.620601933,170.38015272,60.0146241271,0.0112066452,-0.0024342562,2.7944413528
-329.639263528,170.386902209,60.0344687923,0.0111580767,-0.0024605123,2.7946632639
-329.657926617,170.393647565,60.0543134576,0.0111089931,-0.0024861606,2.794884206
-329.676591193,170.400388806,60.0741581228,0.0110594067,-0.0025111942,2.795104169
-329.695257249,170.407125952,60.094002788,0.0110093296,-0.0025356064,2.7953231432
-329.713924775,170.413859018,60.1138474532,0.0109587743,-0.0025593901,2.7955411188
-329.732593765,170.420588026,60.1336921184,0.0109077533,-0.0025825386,2.7957580865
-329.751264212,170.427312991,60.1535367837,0.0108562793,-0.002605045,2.7959740372
-329.769936107,170.434033935,60.1733814489,0.0108043651,-0.0026269025,2.796188962
-329.788609442,170.440750874,60.1932261141,0.0107520237,-0.0026481041,2.7964028524
-329.80728421,170.44746383,60.2130707793,0.010699268,-0.0026686431,2.7966156999
-329.825960403,170.45417282,60.2329154445,0.0106461114,-0.0026885126,2.7968274965
-329.844638014,170.460877864,60.2527601098,0.0105925672,-0.0027077057,2.7970382344
-329.863317033,170.467578982,60.272604775,0.0105386489,-0.0027262155,2.797247906
-329.881997453,170.474276193,60.2924494402,0.0104843701,-0.0027440353,2.7974565039
-329.900679266,170.480969518,60.3122941054,0.0104297446,-0.0027611581,2.7976640213
-329.919362464,170.487658976,60.3321387707,0.0103747863,-0.0027775771,2.7978704513
-329.938047039,170.494344587,60.3519834359,0.0103195091,-0.0027932855,2.7980757875
-329.956732983,170.501026371,60.3718281011,0.0102639274,-0.0028082763,2.7982800237
-329.975420287,170.50770435,60.3916727663,0.0102080553,-0.0028225428,2.798483154
-329.994108944,170.514378542,60.4115174315,0.0101519074,-0.002836078,2.7986851728
-330.012798944,170.52104897,60.4313620968,0.0100954982,-0.0028488751,2.7988860747
-330.031490281,170.527715653,60.451206762,0.0100388424,-0.0028609273,2.7990858547
-330.050182946,170.534378612,60.4710514272,0.0099819549,-0.0028722276,2.7992845081
-330.06887693,170.541037869,60.4908960924,0.0099248506,-0.0028827693,2.7994820304
-330.087572225,170.547693443,60.5107407576,0.0098675447,-0.0028925455,2.7996784174
-330.106268824,170.554345356,60.5305854229,0.0098100525,-0.0029015493,2.7998736654
-330.124966716,170.56099363,60.5504300881,0.0097523893,-0.0029097739,2.8000677707
-330.143665896,170.567638284,60.5702747533,0.0096945707,-0.0029172123,2.8002607301
-330.162366353,170.574279341,60.5901194185,0.0096366124,-0.0029238579,2.8004525408
-330.18106808,170.580916822,60.6099640837,0.0095785301,-0.0029297036,2.8006432
-330.199774597,170.587551999,60.6298124696,0.0095203452,-0.0029334643,2.8008327411
-330.218482346,170.594183633,60.6496608555,0.0094620718,-0.0029386175,2.8010211264
-330.237191339,170.600811754,60.6695092413,0.0094036824,-0.0029451505,2.801208354
-330.255901569,170.607436382,60.6893576272,0.0093451498,-0.0029530509,2.8013944213
-330.274613028,170.61405754,60.7092060131,0.0092864469,-0.002962306,2.8015793252
-330.293325707,170.620675249,60.7290543989,0.0092275469,-0.0029729034,2.801763062
-330.312039597,170.627289531,60.7489027848,0.0091684234,-0.0029848305,2.8019456275
-330.330754691,170.633900407,60.7687511706,0.0091090501,-0.0029980748,2.8021270171
-330.34947098,170.640507899,60.7885995565,0.0090494009,-0.0030126236,2.8023072256
-330.368188455,170.647112029,60.8084479424,0.0089894501,-0.0030284646,2.8024862471
-330.386907109,170.65371282,60.8282963282,0.0089291722,-0.003045585,2.8026640755
-330.405626932,170.660310293,60.8481447141,0.0088685418,-0.0030639725,2.8028407041
-330.424347916,170.666904471,60.8679930999,0.008807534,-0.0030836143,2.8030161255
-330.443070052,170.673495376,60.8878414858,0.0087461241,-0.0031044981,2.8031903321
-330.461793332,170.68008303,60.9076898717,0.0086842874,-0.0031266112,2.8033633156
-330.480517748,170.686667458,60.9275382575,0.0086219996,-0.0031499411,2.8035350673
-330.49924329,170.693248681,60.9473866434,0.0085592369,-0.0031744753,2.803705578
-330.51796995,170.699826722,60.9672350292,0.0084959753,-0.0032002012,2.8038748381
-330.536697719,170.706401606,60.9870834151,0.0084321914,-0.0032271062,2.8040428373
-330.555426588,170.712973355,61.006931801,0.0083678619,-0.0032551779,2.8042095652
-330.574156548,170.719541993,61.0267801868,0.0083029637,-0.0032844037,2.8043750107
-330.59288759,170.726107545,61.0466285727,0.0082374741,-0.003314771,2.8045391622
-330.611619706,170.732670034,61.0664769586,0.0081713706,-0.0033462673,2.8047020077
-330.630352886,170.739229485,61.0863253444,0.0081046307,-0.00337888,2.804863535
-330.649087121,170.745785922,61.1061737303,0.0080372326,-0.0034125967,2.8050237311
-330.667822401,170.752339371,61.1260221161,0.0079691545,-0.0034474047,2.8051825827
-330.686558718,170.758889856,61.145870502,0.0079003747,-0.0034832916,2.8053400761
-330.705296061,170.765437403,61.1657188879,0.007830872,-0.0035202447,2.8054961973
-330.724034422,170.771982038,61.1855672737,0.0077606253,-0.0035582515,2.8056509315
-330.742773792,170.778523786,61.2054156596,0.007689614,-0.0035972996,2.805804264
-330.761514159,170.785062674,61.2252640454,0.0076178174,-0.0036373762,2.8059561792
-330.780255514,170.791598728,61.2451124313,0.0075452152,-0.003678469,2.8061066614
-330.798997849,170.798131976,61.2649608172,0.0074717874,-0.0037205654,2.8062556944
-330.817741152,170.804662444,61.284809203,0.0073975142,-0.0037636527,2.8064032617
-330.836485413,170.81119016,61.3046575889,0.007322376,-0.0038077185,2.8065493461
-330.855230624,170.817715151,61.3245059747,0.0072463537,-0.0038527502,2.8066939305
-330.873976772,170.824237447,61.3443543606,0.007169428,-0.0038987353,2.806836997
-330.892723848,170.830757075,61.3642027465,0.0070915802,-0.0039456613,2.8069785275
-330.911471842,170.837274064,61.3840511323,0.0070127918,-0.0039935155,2.8071185036
-330.930220743,170.843788443,61.4038995182,0.0069330445,-0.0040422855,2.8072569064
-330.94897054,170.850300243,61.4237479041,0.0068523202,-0.0040919587,2.8073937166
-330.967721223,170.856809492,61.4435962899,0.006770601,-0.0041425225,2.8075289148
-330.98647278,170.863316221,61.4634446758,0.0066878696,-0.0041939645,2.8076624809
-331.0052252,170.869820462,61.4832930616,0.0066041085,-0.004246272,2.8077943948
-331.023978473,170.876322244,61.5031414475,0.0065193006,-0.0042994326,2.8079246358
-331.042732588,170.882821599,61.5229898334,0.0064334293,-0.0043534336,2.808053183
-331.061487532,170.88931856,61.5428382192,0.0063464779,-0.0044082626,2.808180015
-331.080243294,170.895813158,61.5626866051,0.0062584301,-0.0044639069,2.8083051104
-331.098999863,170.902305426,61.5825349909,0.0061692699,-0.0045203541,2.8084284471
-331.117757226,170.908795398,61.6023833768,0.0060789814,-0.0045775917,2.808550003
-331.136515373,170.915283106,61.6222317627,0.0059875491,-0.004635607,2.8086697555
-331.15527429,170.921768585,61.6420801485,0.0058949577,-0.0046943875,2.8087876817
-331.174033966,170.928251869,61.6619285344,0.0058011921,-0.0047539206,2.8089037585
-331.192794389,170.934732993,61.6817769202,0.0057062375,-0.0048141939,2.8090179625
-331.211555545,170.941211993,61.7016253061,0.0056100794,-0.0048751948,2.8091302698
-331.230317423,170.947688903,61.721473692,0.0055127033,-0.0049369108,2.8092406565
-331.249080009,170.95416376,61.7413220778,0.0054140953,-0.0049993292,2.8093490982
-331.267843291,170.960636601,61.7611704637,0.0053142415,-0.0050624376,2.8094555703
-331.286607256,170.967107463,61.7810188496,0.0052131284,-0.0051262234,2.8095600481
-331.30537189,170.973576383,61.8008672354,0.0051107426,-0.005190674,2.8096625063
-331.32413718,170.9800434,61.8207156213,0.0050070711,-0.005255777,2.8097629195
-331.342903113,170.986508552,61.8405640071,0.004902101,-0.0053215197,2.8098612622
-331.361669674,170.992971878,61.860412393,0.0047958198,-0.0053878897,2.8099575084
-331.380436851,170.999433418,61.8802607789,0.0046882151,-0.0054548744,2.810051632
-331.399204629,171.005893211,61.9001091647,0.0045792749,-0.0055224612,2.8101436066
-331.417972994,171.012351299,61.9199575506,0.0044689873,-0.0055906377,2.8102334056
-331.436741932,171.018807722,61.9398059364,0.0043573408,-0.0056593911,2.810321002
-331.455511428,171.025262521,61.9596543223,0.004244324,-0.0057287091,2.8104063689
-331.474281468,171.03171574,61.9795027082,0.0041299259,-0.0057985791,2.8104894788
-331.493052037,171.038167419,61.999351094,0.0040141356,-0.0058689885,2.8105703044
-331.511823119,171.044617604,62.0191994799,0.0038969425,-0.0059399248,2.8106488178
-331.530594701,171.051066336,62.0390478657,0.0037783363,-0.0060113754,2.8107249911
-331.549366766,171.057513661,62.0588962516,0.003658307,-0.0060833278,2.8107987961
-331.568139299,171.063959622,62.0787446375,0.0035368446,-0.0061557694,2.8108702045
-331.586912284,171.070404266,62.0985930233,0.0034139397,-0.0062286878,2.8109391879
-331.605685707,171.076847638,62.1184414092,0.0032895828,-0.0063020703,2.8110057173
-331.62445955,171.083289784,62.1382897951,0.0031637648,-0.0063759044,2.811069764
-331.643233797,171.089730751,62.1581381809,0.003036477,-0.0064501776,2.8111312989
-331.662008432,171.096170586,62.1779865668,0.0029077108,-0.0065248774,2.8111902926
-331.68078344,171.102609339,62.1978349526,0.0027774577,-0.0065999911,2.8112467157
-331.699558802,171.109047056,62.2176833385,0.0026457098,-0.0066755062,2.8113005388
-331.718334502,171.115483787,62.2375317244,0.0025124591,-0.0067514103,2.8113517319
-331.737110523,171.121919582,62.2573801102,0.0023776981,-0.0068276907,2.8114002653
-331.755886847,171.128354491,62.2772284961,0.0022414194,-0.0069043349,2.8114461088
-331.774663458,171.134788564,62.2970768819,0.002103616,-0.0069813304,2.8114892323
-331.793440338,171.141221854,62.3169252678,0.0019642809,-0.0070586646,2.8115296055
-331.812217468,171.147654412,62.3367736537,0.0018234076,-0.007136325,2.8115671978
-331.830994831,171.15408629,62.3566220395,0.0016809898,-0.007214299,2.8116019786
-331.849772409,171.160517541,62.3764704254,0.0015370212,-0.0072925741,2.8116339174
-331.868550183,171.16694822,62.3963188112,0.0013914962,-0.0073711377,2.8116629831
-331.887328134,171.17337838,62.4161671971,0.001244409,-0.0074499773,2.8116891449
-331.906106244,171.179808077,62.436015583,0.0010957544,-0.0075290804,2.8117123718
-331.924884495,171.186237365,62.4558639688,0.0009455272,-0.0076084344,2.8117326325
-331.943662865,171.192666301,62.4757123547,0.0007937226,-0.0076880268,2.8117498957
-331.962441337,171.199094941,62.4955607406,0.0006403359,-0.007767845,2.8117641302
-331.981219891,171.205523342,62.5154091264,0.0004853628,-0.0078478765,2.8117753045
