x,y,s,kappa,dkappa,theta
-340.886209932,180.541193562,47.422968679,0.0959329409,0.0276470901,-1.7542513063
-340.889821892,180.521622058,47.4428706925,0.09648316,0.0276453994,-1.7523365723
-340.893396263,180.502043655,47.462772706,0.0970333267,0.0276418239,-1.7504108884
-340.896932819,180.482458385,47.4826747195,0.0975834034,0.0276363683,-1.7484742558
-340.900431332,180.462866284,47.502576733,0.098133353,0.0276290373,-1.7465266768
-340.903891573,180.443267387,47.5224787465,0.098683138,0.0276198356,-1.7445681542
-340.907313316,180.423661733,47.54238076,0.0992327213,0.0276087677,-1.7425986918
-340.910696333,180.404049359,47.5622827735,0.0997820658,0.0275958385,-1.7406182939
-340.914040395,180.384430305,47.582184787,0.1003311344,0.0275810526,-1.7386269656
-340.917345275,180.364804614,47.6020868005,0.1008798904,0.0275644146,-1.7366247128
-340.920610746,180.345172326,47.621988814,0.1014282969,0.0275459293,-1.7346115421
-340.92383658,180.325533487,47.6418908275,0.1019763171,0.0275256013,-1.7325874607
-340.92702255,180.305888142,47.661792841,0.1025239145,0.0275034353,-1.7305524768
-340.930168428,180.286236336,47.6816948545,0.1030710524,0.0274794359,-1.7285065991
-340.933273988,180.266578119,47.7015968681,0.1036176946,0.027453608,-1.7264498371
-340.936339002,180.24691354,47.7214988816,0.1041638045,0.027425956,-1.7243822011
-340.939363243,180.227242648,47.7414008951,0.104709346,0.0273964848,-1.722303702
-340.942346485,180.207565498,47.7613029086,0.1052542829,0.0273651989,-1.7202143515
-340.945288501,180.187882141,47.7812049221,0.1057985791,0.0273321031,-1.7181141619
-340.948189065,180.168192633,47.8011069356,0.1063421987,0.0272972021,-1.7160031465
-340.951047952,180.14849703,47.8210089491,0.1068851057,0.0272605005,-1.7138813189
-340.953864935,180.128795391,47.8409109626,0.1074272644,0.027222003,-1.7117486938
-340.956639789,180.109087774,47.8608129761,0.1079686392,0.0271817142,-1.7096052864
-340.95937229,180.089374239,47.8807149896,0.1085091943,0.0271396389,-1.7074511126
-340.962062211,180.06965485,47.9006170031,0.1090488943,0.0270957818,-1.7052861891
-340.96470933,180.04992967,47.9205190166,0.1095877037,0.0270501474,-1.7031105334
-340.967313421,180.030198763,47.9404210301,0.1101255873,0.0270027406,-1.7009241634
-340.969874262,180.010462196,47.9603230436,0.1106625098,0.0269535659,-1.6987270979
-340.972391628,179.990720037,47.9802250571,0.1111984361,0.0269026281,-1.6965193564
-340.974865298,179.970972355,48.0001270706,0.1117333311,0.0268499317,-1.6943009592
-340.977295048,179.951219221,48.0200290841,0.1122671599,0.0267954816,-1.692071927
-340.979680657,179.931460708,48.0399310976,0.1127998876,0.0267392824,-1.6898322814
-340.982021903,179.911696889,48.0598331111,0.1133314794,0.0266813387,-1.6875820448
-340.984318565,179.891927839,48.0797351246,0.1138619007,0.0266216553,-1.6853212399
-340.986570424,179.872153636,48.0996371381,0.114391117,0.0265602367,-1.6830498906
-340.988777258,179.852374358,48.1195391517,0.1149190936,0.0264970878,-1.680768021
-340.990938849,179.832590084,48.1394411652,0.1154457963,0.0264322131,-1.6784756563
-340.993054978,179.812800896,48.1593431787,0.1159711907,0.0263656174,-1.6761728221
-340.995125427,179.793006877,48.1792451922,0.1164952427,0.0262973053,-1.6738595448
-340.997149978,179.77320811,48.1991472057,0.117017918,0.0262272815,-1.6715358515
-340.999128415,179.753404682,48.2190492192,0.1175391828,0.0261555507,-1.6692017698
-341.001060521,179.733596681,48.2389512327,0.118059003,0.0260821175,-1.6668573282
-341.00294608,179.713784194,48.2588532462,0.1185773448,0.0260069867,-1.6645025559
-341.004784878,179.693967313,48.2787552597,0.1190941746,0.0259301629,-1.6621374824
-341.006576701,179.674146129,48.2986572732,0.1196094585,0.0258516508,-1.6597621384
-341.008321335,179.654320736,48.3185592867,0.1201231632,0.025771455,-1.6573765548
-341.010018568,179.634491229,48.3384613002,0.1206352551,0.0256895803,-1.6549807635
-341.011668188,179.614657704,48.3583633137,0.1211457008,0.0256060313,-1.6525747968
-341.013269983,179.59482026,48.3782653272,0.1216544672,0.0255208128,-1.6501586878
-341.014823745,179.574978996,48.3981673407,0.1221615209,0.0254339293,-1.6477324704
-341.016329262,179.555134012,48.4180693542,0.122666829,0.0253453856,-1.645296179
-341.017786327,179.535285413,48.4379713677,0.1231703583,0.0252551863,-1.6428498485
-341.019194732,179.515433301,48.4578733812,0.1236720761,0.0251633361,-1.6403935147
-341.020554271,179.495577783,48.4777753947,0.1241719495,0.0250698397,-1.637927214
-341.021864737,179.475718966,48.4976774082,0.1246699458,0.0249747018,-1.6354509835
-341.023125926,179.455856958,48.5175794217,0.1251660324,0.0248779271,-1.6329648608
-341.024337633,179.435991871,48.5374814353,0.1256601767,0.0247795202,-1.6304688843
-341.025499657,179.416123815,48.5573834488,0.1261523463,0.0246794858,-1.6279630929
-341.026611794,179.396252905,48.5772854623,0.1266425088,0.0245778285,-1.6254475262
-341.027673845,179.376379254,48.5971874758,0.1271306321,0.0244745532,-1.6229222245
-341.028685609,179.356502981,48.6170894893,0.1276166839,0.0243696643,-1.6203872288
-341.029646888,179.336624201,48.6369915028,0.1281006322,0.0242631667,-1.6178425806
-341.030557483,179.316743036,48.6568935163,0.128582445,0.024155065,-1.615288322
-341.031417199,179.296859605,48.6767955298,0.1290620904,0.0240453638,-1.6127244958
-341.032225839,179.276974032,48.6966975433,0.1295395367,0.023934068,-1.6101511456
-341.03298321,179.25708644,48.7165995568,0.1300147522,0.023821182,-1.6075683154
-341.033689118,179.237196955,48.7365015703,0.1304877052,0.0237067106,-1.6049760499
-341.034343372,179.217305704,48.7564035838,0.1309583642,0.0235906586,-1.6023743945
-341.03494578,179.197412815,48.7763055973,0.1314266979,0.0234730305,-1.5997633951
-341.035496154,179.177518419,48.7962076108,0.131892675,0.023353831,-1.5971430983
-341.035994304,179.157622646,48.8161096243,0.1323562641,0.0232330649,-1.5945135513
-341.036440044,179.137725631,48.8360116378,0.1328174341,0.0231107367,-1.591874802
-341.036833189,179.117827507,48.8559136513,0.1332761541,0.0229868513,-1.5892268988
-341.037173552,179.09792841,48.8758156648,0.1337323931,0.0228614131,-1.5865698908
-341.037460953,179.078028477,48.8957176783,0.1341861202,0.0227344271,-1.5839038277
-341.037695209,179.058127848,48.9156196918,0.1346373046,0.0226058977,-1.5812287598
-341.037876138,179.038226663,48.9355217053,0.1350859157,0.0224758297,-1.5785447379
-341.038003564,179.018325064,48.9554237188,0.1355319229,0.0223442278,-1.5758518136
-341.038077307,178.998423193,48.9753257324,0.1359752958,0.0222110966,-1.573150039
-341.038097193,178.978521195,48.9952277459,0.1364160039,0.0220764408,-1.5704394669
-341.038063045,178.958619217,49.0151297594,0.136854017,0.0219402652,-1.5677201506
-341.037974691,178.938717406,49.0350317729,0.1372893048,0.0218025743,-1.564992144
-341.037831959,178.918815911,49.0549337864,0.1377218372,0.0216633729,-1.5622555017
-341.03763468,178.898914881,49.0748357999,0.1381515843,0.0215226656,-1.5595102788
-341.037382683,178.879014469,49.0947378134,0.138578516,0.0213804571,-1.556756531
-341.037075802,178.859114828,49.1146398269,0.1390026026,0.0212367521,-1.5539943146
-341.036713872,178.839216113,49.1345418404,0.1394238144,0.0210915553,-1.5512236867
-341.036296727,178.819318478,49.1544438539,0.1398421216,0.0209448713,-1.5484447046
-341.035824207,178.799422081,49.1743458674,0.1402574948,0.0207967048,-1.5456574266
-341.03529615,178.77952708,49.1942478809,0.1406699044,0.0206470606,-1.5428619112
-341.034712397,178.759633636,49.2141498944,0.1410793211,0.0204959432,-1.5400582178
-341.03407279,178.73974191,49.2340519079,0.1414857157,0.0203433574,-1.5372464061
-341.033377174,178.719852063,49.2539539214,0.141889059,0.0201893078,-1.5344265368
-341.032625394,178.69996426,49.2738559349,0.1422893218,0.0200337991,-1.5315986706
-341.031817298,178.680078666,49.2937579484,0.1426864752,0.0198768361,-1.5287628694
-341.030952736,178.660195447,49.3136599619,0.1430804903,0.0197184232,-1.5259191951
-341.030031558,178.64031477,49.3335619754,0.1434713383,0.0195585654,-1.5230677107
-341.029053617,178.620436805,49.3534639889,0.1438589904,0.0193972671,-1.5202084793
-341.028018768,178.600561721,49.3733660024,0.1442434181,0.0192345332,-1.5173415649
-341.026926868,178.58068969,49.393268016,0.1446245928,0.0190703682,-1.514467032
-341.025777774,178.560820884,49.4131700295,0.1450024861,0.0189047769,-1.5115849455
-341.024571347,178.540955477,49.433072043,0.1453770696,0.018737764,-1.5086953711
-341.023307449,178.521093643,49.4529740565,0.1457483152,0.018569334,-1.5057983748
-341.021985943,178.50123556,49.47287607,0.1461161945,0.0183994918,-1.5028940235
-341.020606696,178.481381403,49.4927780835,0.1464806797,0.0182282419,-1.4999823844
-341.019169574,178.461531352,49.512680097,0.1468417427,0.0180555891,-1.4970635253
-341.017674449,178.441685585,49.5325821105,0.1471993556,0.017881538,-1.4941375146
-341.01612119,178.421844283,49.552484124,0.1475534906,0.0177060932,-1.4912044212
-341.014509672,178.402007629,49.5723861375,0.1479041202,0.0175292596,-1.4882643147
-341.012839771,178.382175804,49.592288151,0.1482512166,0.0173510418,-1.4853172651
-341.011111363,178.362348992,49.6121901645,0.1485947523,0.0171714443,-1.4823633429
-341.009324328,178.342527379,49.632092178,0.1489347001,0.016990472,-1.4794026194
-341.007478548,178.322711149,49.6519941915,0.1492710325,0.0168081295,-1.4764351661
-341.005573907,178.302900491,49.671896205,0.1496037223,0.0166244215,-1.4734610553
-341.00361029,178.283095591,49.6917982185,0.1499327424,0.0164393526,-1.4704803598
-341.001587584,178.263296639,49.711700232,0.1502580657,0.0162529275,-1.4674931529
-340.99950568,178.243503824,49.7316022455,0.1505796654,0.016065151,-1.4644995084
-340.99736447,178.223717337,49.751504259,0.1508975145,0.0158760276,-1.4614995007
-340.995163848,178.20393737,49.7714062725,0.1512115863,0.0156855621,-1.4584932047
-340.99290371,178.184164115,49.791308286,0.1515218541,0.0154937591,-1.4554806959
-340.990583954,178.164397765,49.8112102996,0.1518282915,0.0153006233,-1.4524620502
-340.988204481,178.144638515,49.8311123131,0.1521308718,0.0151061595,-1.4494373441
-340.985765195,178.124886561,49.8510143266,0.1524295687,0.0149103722,-1.4464066546
-340.983265998,178.105142097,49.8709163401,0.1527243559,0.0147132662,-1.4433700593
-340.980706801,178.08540532,49.8908183536,0.1530152072,0.0145148461,-1.4403276363
-340.97808751,178.065676429,49.9107203671,0.1533020965,0.0143151166,-1.4372794642
-340.975408039,178.045955621,49.9306223806,0.1535849978,0.0141140824,-1.434225622
-340.9726683,178.026243095,49.9505243941,0.1538638852,0.0139117481,-1.4311661894
-340.969868212,178.006539052,49.9704264076,0.1541387328,0.0137081185,-1.4281012466
-340.967007691,177.986843691,49.9903284211,0.1544095149,0.0135031982,-1.4250308741
-340.964086658,177.967157213,50.0102304346,0.154676206,0.0132969919,-1.4219551532
-340.961105038,177.947479821,50.0301324481,0.1549387803,0.0130895043,-1.4188741655
-340.958062755,177.927811716,50.0500344616,0.1551972125,0.0128807401,-1.4157879933
-340.954959737,177.908153102,50.0699364751,0.1554514772,0.0126707039,-1.4126967191
-340.951795914,177.888504182,50.0898384886,0.1557015491,0.0124594003,-1.4096004263
-340.948571219,177.868865161,50.1097405021,0.1559474031,0.0122468342,-1.4064991985
-340.945285587,177.849236242,50.1296425156,0.1561890141,0.0120330101,-1.4033931198
-340.941938956,177.829617631,50.1495445291,0.156426357,0.0118179328,-1.400282275
-340.938531263,177.810009535,50.1694465426,0.1566594071,0.0116016069,-1.3971667493
-340.935062453,177.790412158,50.1893485561,0.1568881395,0.0113840371,-1.3940466284
-340.93153247,177.770825708,50.2092505696,0.1571125294,0.0111652281,-1.3909219984
-340.92794126,177.751250391,50.2291525832,0.1573325523,0.0109451845,-1.387792946
-340.924288772,177.731686415,50.2490545967,0.1575481837,0.0107239111,-1.3846595584
-340.92057496,177.712133988,50.2689566102,0.157759399,0.0105014125,-1.3815219232
-340.916799777,177.692593317,50.2888586237,0.1579661741,0.0102776933,-1.3783801285
-340.91296318,177.673064612,50.3087606372,0.1581684846,0.0100527584,-1.3752342629
-340.909065128,177.65354808,50.3286626507,0.1583663063,0.0098266122,-1.3720844156
-340.905105584,177.634043931,50.3485646642,0.1585596153,0.0095992596,-1.3689306761
-340.901084511,177.614552374,50.3684666777,0.1587483875,0.0093707053,-1.3657731345
-340.897001877,177.595073619,50.3883686912,0.1589325992,0.0091409537,-1.3626118813
-340.89285765,177.575607875,50.4082707047,0.1591122264,0.0089100098,-1.3594470074
-340.888651803,177.556155351,50.4281727182,0.1592872455,0.008677878,-1.3562786045
-340.884384311,177.536716259,50.4480747317,0.159457633,0.0084445632,-1.3531067643
-340.88005515,177.517290807,50.4679767452,0.1596233653,0.00821007,-1.3499315794
-340.875665114,177.497882716,50.4878751575,0.1597861228,0.0081483541,-1.3467537066
-340.871213378,177.478488683,50.5077735698,0.1599476277,0.0080841836,-1.3435726074
-340.866699939,177.459108917,50.5276719821,0.1601078315,0.0080175836,-1.3403883075
-340.862124781,177.439743628,50.5475703944,0.1602666861,0.0079485789,-1.3372008331
-340.85748789,177.420393028,50.5674688067,0.1604241439,0.0078771946,-1.3340102116
-340.852789253,177.401057328,50.587367219,0.1605801578,0.0078034555,-1.3308164712
-340.848028856,177.381736741,50.6072656313,0.1607346812,0.0077273866,-1.3276196411
-340.843206689,177.362431478,50.6271640436,0.160887668,0.0076490128,-1.3244197514
-340.838322743,177.343141752,50.6470624559,0.1610390725,0.0075683591,-1.3212168333
-340.83337701,177.323867774,50.6669608682,0.1611888497,0.0074854505,-1.3180109185
-340.828369483,177.304609759,50.6868592805,0.1613369549,0.0074003118,-1.31480204
-340.823300157,177.285367919,50.7067576928,0.161483344,0.007312968,-1.3115902314
-340.818169029,177.266142468,50.7266561051,0.1616279733,0.0072234441,-1.3083755273
-340.812976095,177.246933618,50.7465545174,0.1617707998,0.007131765,-1.3051579633
-340.807721356,177.227741583,50.7664529297,0.1619117808,0.0070379556,-1.3019375754
-340.802404811,177.208566578,50.786351342,0.1620508741,0.0069420409,-1.298714401
-340.797026463,177.189408816,50.8062497543,0.1621880382,0.0068440458,-1.295488478
-340.791586316,177.170268512,50.8261481666,0.1623232318,0.0067439953,-1.2922598452
-340.786084375,177.151145878,50.8460465789,0.1624564143,0.0066419143,-1.2890285422
-340.780520646,177.13204113,50.8659449912,0.1625875456,0.0065378277,-1.2857946094
-340.774895138,177.112954482,50.8858434035,0.1627165859,0.0064317606,-1.282558088
-340.769207862,177.093886149,50.9057418158,0.1628434963,0.0063237378,-1.2793190201
-340.763458827,177.074836344,50.9256402281,0.1629682378,0.0062137843,-1.2760774483
-340.757648048,177.055805282,50.9455386404,0.1630907725,0.006101925,-1.2728334163
-340.75177554,177.036793178,50.9654370527,0.1632110626,0.0059881849,-1.2695869684
-340.745841318,177.017800245,50.985335465,0.1633290709,0.0058725889,-1.2663381494
-340.739845401,176.9988267,51.0052338773,0.1634447608,0.005755162,-1.2630870054
-340.733787808,176.979872755,51.0251322896,0.1635580961,0.005635929,-1.2598335826
-340.727668561,176.960938625,51.0450307019,0.1636690411,0.005514915,-1.2565779283
-340.721487682,176.942024524,51.0649291141,0.1637775606,0.0053921449,-1.2533200906
-340.715245198,176.923130667,51.0848275264,0.1638836199,0.0052676436,-1.2500601178
-340.708941133,176.904257266,51.1047259387,0.1639871847,0.0051414361,-1.2467980594
-340.702575517,176.885404538,51.124624351,0.1640882215,0.0050135473,-1.2435339654
-340.696148379,176.866572693,51.1445227633,0.164186697,0.0048840022,-1.2402678862
-340.689659751,176.847761947,51.1644211756,0.1642825785,0.0047528256,-1.2369998734
-340.683109666,176.828972513,51.1843195879,0.1643758337,0.0046200426,-1.2337299787
-340.676498159,176.810204603,51.2042180002,0.164466431,0.0044856781,-1.2304582548
-340.669825268,176.791458431,51.2241164125,0.1645543392,0.0043497571,-1.2271847548
-340.66309103,176.772734208,51.2440148248,0.1646395274,0.0042123044,-1.2239095327
-340.656295488,176.754032148,51.2639132371,0.1647219655,0.004073345,-1.2206326427
-340.649438682,176.735352462,51.2838116494,0.1648016238,0.0039329038,-1.2173541399
-340.642520657,176.716695362,51.3037100617,0.1648784729,0.0037910059,-1.21407408
-340.635541459,176.698061059,51.323608474,0.1649524843,0.0036476762,-1.2107925191
-340.628501135,176.679449764,51.3435068863,0.1650236295,0.0035029395,-1.2075095139
-340.621399736,176.660861687,51.3634052986,0.165091881,0.0033568208,-1.2042251218
-340.614237312,176.64229704,51.3833037109,0.1651572113,0.0032093451,-1.2009394007
-340.607013917,176.623756031,51.4032021232,0.1652195939,0.0030605374,-1.1976524088
-340.599729605,176.605238869,51.4231005355,0.1652790023,0.0029104225,-1.1943642052
-340.592384434,176.586745765,51.4429989478,0.1653354109,0.0027590254,-1.1910748493
-340.584978463,176.568276925,51.4628973601,0.1653887944,0.0026063711,-1.1877844009
-340.577511751,176.549832558,51.4827957724,0.1654391281,0.0024524844,-1.1844929206
-340.569984361,176.531412872,51.5026941847,0.1654863875,0.0022973904,-1.1812004693
-340.562396358,176.513018072,51.522592597,0.1655305491,0.0021411139,-1.1779071084
-340.554747807,176.494648365,51.5424910093,0.1655715894,0.00198368,-1.1746128998
-340.547038777,176.476303957,51.5623894216,0.1656094857,0.0018251135,-1.1713179058
-340.539269338,176.457985052,51.5822878339,0.1656442158,0.0016654395,-1.1680221892
-340.531439561,176.439691855,51.6021862462,0.1656757577,0.0015046828,-1.1647258131
-340.52354952,176.42142457,51.6220846585,0.1657040903,0.0013428684,-1.1614288414
-340.51559929,176.4031834,51.6419830708,0.1657291928,0.0011800212,-1.158131338
-340.507588949,176.384968547,51.6618814831,0.1657510448,0.0010161662,-1.1548333673
-340.499518576,176.366780212,51.6817798954,0.1657696264,0.0008513283,-1.1515349944
-340.491388251,176.348618596,51.7016783077,0.1657849186,0.0006855325,-1.1482362844
-340.483198059,176.3304839,51.72157672,0.1657969023,0.0005188037,-1.144937303
-340.474948083,176.312376323,51.7414751323,0.1658055593,0.0003511668,-1.1416381162
-340.46663841,176.294296063,51.7613735446,0.1658108717,0.0001826469,-1.1383387904
-340.45826913,176.276243318,51.7812719569,0.1658128224,1.3268755E-05,-1.1350393923
-340.449840332,176.258218285,51.8011703692,0.1658113943,-0.0001569426,-1.131739989
-340.441352108,176.24022116,51.8210687815,0.1658065712,-0.0003279622,-1.1284406479
-340.432804553,176.222252138,51.8409671938,0.1657983372,-0.0004997652,-1.1251414366
-340.424197763,176.204311413,51.8608656061,0.1657866771,-0.0006723265,-1.1218424233
-340.415531835,176.186399178,51.8807640184,0.1657715759,-0.0008456213,-1.1185436761
-340.40680687,176.168515626,51.9006624307,0.1657530193,-0.0010196246,-1.1152452639
-340.398022968,176.150660948,51.920560843,0.1657309935,-0.0011943115,-1.1119472553
-340.389180233,176.132835335,51.9404592553,0.1657054852,-0.001369657,-1.1086497197
-340.380278771,176.115038975,51.9603576676,0.1656764813,-0.0015456361,-1.1053527264
-340.371318688,176.097272057,51.9802560799,0.1656439697,-0.001722224,-1.1020563451
-340.362300093,176.079534769,52.0001544922,0.1656079384,-0.0018993957,-1.0987606457
-340.353223097,176.061827296,52.0200529045,0.1655683761,-0.0020771262,-1.0954656984
-340.344087813,176.044149823,52.0399513168,0.1655252719,-0.0022553906,-1.0921715736
-340.334894354,176.026502536,52.0598497291,0.1654786153,-0.002434164,-1.0888783418
-340.325642837,176.008885615,52.0797481413,0.1654283966,-0.0026134214,-1.0855860738
-340.316333379,175.991299244,52.0996465536,0.1653746064,-0.0027931379,-1.0822948406
-340.306966101,175.973743602,52.1195449659,0.1653172357,-0.0029732885,-1.0790047133
-340.297541123,175.95621887,52.1394433782,0.1652562763,-0.0031538483,-1.0757157634
-340.28805857,175.938725224,52.1593417905,0.16519172,-0.0033347924,-1.0724280621
-340.278518565,175.921262843,52.1792402028,0.1651235597,-0.0035160957,-1.0691416814
-340.268921236,175.903831901,52.1991386151,0.1650517884,-0.0036977334,-1.0658566928
-340.259266711,175.886432573,52.2190370274,0.1649763996,-0.0038796806,-1.0625731683
-340.24955512,175.869065033,52.2389354397,0.1648973875,-0.0040619122,-1.0592911799
-340.239786595,175.851729452,52.258833852,0.1648147467,-0.0042444033,-1.0560107999
-340.229961271,175.834426,52.2787322643,0.1647284722,-0.004427129,-1.0527321005
-340.220079281,175.817154846,52.2986306766,0.1646385596,-0.0046100644,-1.049455154
-340.210140763,175.799916159,52.3185290889,0.1645450051,-0.0047931844,-1.0461800328
-340.200145857,175.782710105,52.3384275012,0.164447805,-0.0049764642,-1.0429068094
-340.190094701,175.765536849,52.3583259135,0.1643469567,-0.0051598789,-1.0396355565
-340.179987439,175.748396554,52.3782243258,0.1642424575,-0.0053434034,-1.0363663466
-340.169824213,175.731289383,52.3981227381,0.1641343056,-0.0055270128,-1.0330992525
-340.15960517,175.714215496,52.4180211504,0.1640224996,-0.0057106822,-1.0298343467
-340.149330456,175.697175053,52.4379195627,0.1639070384,-0.0058943866,-1.0265717021
-340.139000219,175.680168211,52.457817975,0.1637879216,-0.0060781012,-1.0233113913
-340.12861461,175.663195126,52.4777163873,0.1636651494,-0.0062618009,-1.0200534871
-340.118173781,175.646255955,52.4976147996,0.1635387221,-0.0064454608,-1.0167980623
-340.107677884,175.629350848,52.5175132119,0.1634086409,-0.006629056,-1.0135451895
-340.097127075,175.61247996,52.5374116242,0.1632749073,-0.0068125615,-1.0102949415
-340.086521509,175.595643438,52.5573100365,0.1631375234,-0.0069959525,-1.0070473909
-340.075861346,175.578841433,52.5772084488,0.1629964916,-0.0071792038,-1.0038026103
-340.065146743,175.562074091,52.5971068611,0.1628518149,-0.0073622906,-1.0005606723
-340.054377863,175.545341558,52.6170052734,0.162703497,-0.007545188,-0.9973216493
-340.043554866,175.528643977,52.6369036857,0.1625515418,-0.007727871,-0.9940856139
-340.032677918,175.51198149,52.656802098,0.1623959539,-0.0079103147,-0.9908526382
-340.021747184,175.495354238,52.6767005103,0.1622367382,-0.0080924941,-0.9876227946
-340.010762829,175.478762359,52.6965989226,0.1620739002,-0.0082743843,-0.9843961552
-339.999725023,175.462205992,52.7164973349,0.161907446,-0.0084559603,-0.981172792
-339.988633935,175.445685271,52.7363957472,0.1617373821,-0.0086371972,-0.9779527769
-339.977489735,175.42920033,52.7562941595,0.1615637154,-0.0088180701,-0.9747361817
-339.966292597,175.412751301,52.7761925718,0.1613864535,-0.008998554,-0.971523078
-339.955042693,175.396338314,52.7960909841,0.1612056043,-0.0091786239,-0.9683135371
-339.943740198,175.379961498,52.8159893964,0.1610211763,-0.009358255,-0.9651076305
-339.932385289,175.363620981,52.8358878087,0.1608331785,-0.0095374223,-0.9619054293
-339.920978144,175.347316886,52.855786221,0.1606416204,-0.0097161008,-0.9587070043
-339.909518941,175.331049337,52.8756846333,0.160446512,-0.0098942655,-0.9555124264
-339.89800786,175.314818456,52.8955830456,0.1602478637,-0.0100718917,-0.9523217661
-339.886445082,175.298624363,52.9154814579,0.1600456864,-0.0102489542,-0.9491350937
-339.874830791,175.282467175,52.9353798702,0.1598399917,-0.0104254282,-0.9459524794
-339.86316517,175.266347009,52.9552782825,0.1596307916,-0.0106012888,-0.9427739929
-339.851448404,175.250263978,52.9751766948,0.1594180983,-0.0107765109,-0.9395997039
-339.839680679,175.234218196,52.9950751071,0.159201925,-0.0109510696,-0.9364296819
-339.827862182,175.218209773,53.0149735194,0.1589822851,-0.0111249401,-0.9332639958
-339.815993102,175.202238817,53.0348719317,0.1587591925,-0.0112980973,-0.9301027146
-339.804073628,175.186305436,53.054770344,0.1585326616,-0.0114705163,-0.9269459069
-339.792103951,175.170409735,53.0746687563,0.1583027074,-0.0116421721,-0.9237936408
-339.780084263,175.154551817,53.0945671685,0.1580693454,-0.0118130399,-0.9206459844
-339.768014756,175.138731783,53.1144655808,0.1578325913,-0.0119830947,-0.9175030053
-339.755895624,175.122949732,53.1343639931,0.1575924618,-0.0121523115,-0.9143647708
-339.743727061,175.107205762,53.1542624054,0.1573489736,-0.0123206654,-0.911231348
-339.731509264,175.09149997,53.1741608177,0.1571021443,-0.0124881314,-0.9081028035
-339.719242429,175.075832447,53.19405923,0.1568519917,-0.0126546847,-0.9049792036
-339.706926755,175.060203287,53.2139576423,0.1565985343,-0.0128203002,-0.9018606142
-339.694562438,175.044612579,53.2338560546,0.1563417909,-0.012984953,-0.898747101
-339.68214968,175.029060411,53.2537544669,0.1560817809,-0.0131486182,-0.8956387291
-339.66968868,175.01354687,53.2736528792,0.1558185243,-0.0133112708,-0.8925355633
-339.65717964,174.998072038,53.2935512915,0.1555520415,-0.0134728859,-0.889437668
-339.644622762,174.982635999,53.3134497038,0.1552823533,-0.0136334386,-0.8863451072
-339.632018248,174.967238833,53.3333481161,0.1550094811,-0.0137929039,-0.8832579445
-339.619366302,174.951880618,53.3532465284,0.1547334469,-0.0139512568,-0.8801762431
-339.60666713,174.93656143,53.3731449407,0.154454273,-0.0141084725,-0.8771000655
-339.593920936,174.921281343,53.393043353,0.1541719822,-0.0142645259,-0.8740294741
-339.581127926,174.906040431,53.4129417653,0.153886598,-0.0144193922,-0.8709645307
-339.568288307,174.890838764,53.4328401776,0.1535981442,-0.0145730463,-0.8679052965
-339.555402286,174.87567641,53.4527385899,0.1533066452,-0.0147254634,-0.8648518325
-339.542470072,174.860553437,53.4726370022,0.1530121259,-0.0148766185,-0.8618041989
-339.529491873,174.845469907,53.4925354145,0.1527146116,-0.0150264867,-0.8587624556
-339.516467898,174.830425885,53.5124338268,0.1524141282,-0.015175043,-0.855726662
-339.503398358,174.815421432,53.5323322391,0.1521107019,-0.0153222624,-0.8526968768
-339.490283463,174.800456605,53.5522306514,0.1518043598,-0.0154681201,-0.8496731584
-339.477123424,174.785531462,53.5721290637,0.1514951291,-0.0156125911,-0.8466555645
-339.463918453,174.770646058,53.592027476,0.1511830376,-0.0157556504,-0.8436441523
-339.450668763,174.755800445,53.6119258883,0.1508681138,-0.0158972731,-0.8406389784
-339.437374565,174.740994676,53.6318243006,0.1505503863,-0.0160374343,-0.837640099
-339.424036072,174.726228798,53.6517227129,0.1502298847,-0.0161761089,-0.8346475695
-339.4106535,174.711502859,53.6716211252,0.1499066386,-0.0163132722,-0.8316614449
-339.397227061,174.696816905,53.6915195375,0.1495806784,-0.0164488991,-0.8286817793
-339.38375697,174.682170978,53.7114179498,0.149252035,-0.0165829647,-0.8257086266
-339.370243442,174.667565121,53.7313163621,0.1489207396,-0.016715444,-0.8227420399
-339.356686692,174.652999371,53.7512147744,0.1485868241,-0.0168463121,-0.8197820715
-339.343086936,174.638473768,53.7711131867,0.1482503207,-0.0169755441,-0.8168287732
-339.329444389,174.623988346,53.791011599,0.1479112623,-0.0171031149,-0.8138821964
-339.315759268,174.60954314,53.8109100113,0.1475696822,-0.0172289998,-0.8109423914
-339.302031789,174.595138181,53.8308084236,0.1472256142,-0.0173531737,-0.8080094081
-339.288262169,174.580773499,53.8507068359,0.1468790926,-0.0174756117,-0.8050832957
-339.274450624,174.566449122,53.8706052482,0.146530152,-0.0175962888,-0.8021641027
-339.260597373,174.552165076,53.8905036605,0.146178828,-0.0177151801,-0.7992518768
-339.246702632,174.537921386,53.9104020728,0.1458251561,-0.0178322606,-0.7963466651
-339.232766619,174.523718074,53.9303004851,0.1454691728,-0.0179475055,-0.793448514
-339.218789551,174.50955516,53.9501988974,0.1451109148,-0.0180608897,-0.790557469
-339.204771647,174.495432664,53.9700973097,0.1447504193,-0.0181723884,-0.7876735752
-339.190713124,174.481350603,53.989995722,0.1443877241,-0.0182819766,-0.7847968766
-339.1766142,174.46730899,54.0098941343,0.1440228675,-0.0183896293,-0.7819274166
-339.162475093,174.45330784,54.0297925466,0.1436558882,-0.0184953216,-0.7790652379
